,fast_ma,slow_ma,profit,end_capital,number_of_trades
1252,98,112,161.5181,1625181,36
658,44,107,161.5175,1625175,30
75,76,101,161.5131,1625131,36
357,55,104,161.5111,1625111,34
371,69,104,161.5027,1625027,36
1030,95,110,161.4961,1624961,38
2106,36,120,161.483,1624830,24
1388,11,114,161.3916,1623916,32
1371,106,113,161.3074,1623074,48
1589,99,115,161.2825,1622825,36
474,69,105,161.1239,1621239,36
890,63,109,161.1236,1621236,30
635,21,107,161.0696,1620696,32
846,19,109,161.0694,1620694,34
270,70,103,161.0566,1620566,36
947,12,110,160.9481,1619481,34
1927,92,118,160.9469,1619469,32
1989,37,119,160.9262,1619262,24
692,78,107,160.9198,1619198,36
530,21,106,160.8756,1618756,32
2023,71,119,160.7027,1617027,28
565,56,106,160.5311,1615311,30
1074,30,111,160.4373,1614373,30
475,70,105,160.4318,1614318,34
895,68,109,160.3939,1613939,32
1594,104,115,160.3545,1613545,40
1908,73,118,160.3332,1613332,30
1370,105,113,160.2317,1612317,46
690,76,107,160.0877,1610877,34
2172,102,120,160.085,1610850,32
745,25,108,160.0681,1610681,30
1759,40,117,160.0482,1610482,26
955,20,110,159.9837,1609837,34
853,26,109,159.9275,1609275,30
680,66,107,159.8861,1608861,32
1939,104,118,159.8089,1608089,38
1763,44,117,159.8064,1608064,28
372,70,104,159.7689,1607689,38
368,66,104,159.7117,1607117,32
157,58,102,159.7092,1607092,36
2111,41,120,159.685,1606850,24
1644,40,116,159.6558,1606558,26
1703,99,116,159.6056,1606056,34
2052,100,119,159.569,1605690,32
1256,102,112,159.5199,1605199,44
1304,39,113,159.4965,1604965,26
1324,59,113,159.4848,1604848,28
1877,42,118,159.4435,1604435,26
178,79,102,159.4352,1604352,38
1550,60,115,159.3928,1603928,28
464,59,105,159.373,1603730,34
41,42,101,159.2886,1602886,32
1333,68,113,159.2675,1602675,30
772,52,108,159.2165,1602165,30
1193,39,112,159.2132,1602132,28
1645,41,116,159.2099,1602099,28
1223,69,112,159.1149,1601149,30
1294,29,113,159.088,1600880,30
585,76,106,159.0779,1600779,34
1549,59,115,159.0508,1600508,28
1747,28,117,158.9759,1599759,28
678,64,107,158.9445,1599445,32
461,56,105,158.8493,1598493,30
1212,58,112,158.813,1598130,28
1258,104,112,158.7876,1597876,46
960,25,110,158.7461,1597461,30
1698,94,116,158.7447,1597447,32
1086,42,111,158.6049,1596049,28
1649,45,116,158.574,1595740,28
641,27,107,158.4878,1594878,30
1214,60,112,158.4732,1594732,28
47,48,101,158.4037,1594037,32
714,100,107,158.3508,1593508,48
1982,30,119,158.2899,1592899,24
1179,25,112,158.2275,1592275,30
436,31,105,158.1718,1591718,28
1280,15,113,158.164,1591640,32
1013,78,110,158.1622,1591622,32
659,45,107,158.1216,1591216,30
735,15,108,158.112,1591120,36
1415,38,114,158.0476,1590476,26
1642,38,116,157.9945,1589945,26
1819,100,117,157.9097,1589097,34
1515,25,115,157.8565,1588565,28
1038,103,110,157.7831,1587831,50
1369,104,113,157.7611,1587611,44
1514,24,115,157.7447,1587447,30
539,30,106,157.7205,1587205,28
1296,31,113,157.7068,1587068,30
1529,39,115,157.7019,1587019,28
1777,58,117,157.6911,1586911,28
1323,58,113,157.6658,1586658,28
23,24,101,157.6027,1586027,34
674,60,107,157.5625,1585625,32
1758,39,117,157.4922,1584922,26
1136,92,111,157.4114,1584114,34
18,19,101,157.3578,1583578,34
1518,28,115,157.356,1583560,30
1479,102,114,157.3417,1583417,40
1934,99,118,157.3397,1583397,32
1068,24,111,157.2709,1582709,30
1600,110,115,157.2356,1582356,50
451,46,105,157.2278,1582278,32
1563,73,115,157.22,1582200,30
335,33,104,157.1379,1581379,28
2104,34,120,157.131,1581310,24
926,99,109,157.108,1581080,44
640,26,107,157.0717,1580717,30
1291,26,113,157.0616,1580616,30
17,18,101,157.0542,1580542,34
1075,31,111,157.044,1580440,30
46,47,101,156.9913,1579913,32
2045,93,119,156.9267,1579267,32
240,40,103,156.8441,1578441,30
1707,103,116,156.8436,1578436,38
1149,105,111,156.8059,1578059,50
977,42,110,156.7456,1577456,30
827,107,108,156.6835,1576835,120
444,39,105,156.6759,1576759,30
1697,93,116,156.6075,1576075,32
481,76,105,156.5399,1575399,34
1040,105,110,156.4918,1574918,56
1661,57,116,156.4397,1574397,28
1401,24,114,156.4014,1574014,30
1449,72,114,156.3765,1573765,30
1289,24,113,156.3259,1573259,30
380,78,104,156.3189,1573189,34
242,42,103,156.2393,1572393,32
56,57,101,156.1921,1571921,36
1069,25,111,156.1821,1571821,30
1535,45,115,156.1499,1571499,28
923,96,109,156.1439,1571439,40
997,62,110,156.0885,1570885,28
1935,100,118,156.0872,1570872,32
738,18,108,156.0842,1570842,34
1937,102,118,156.0813,1570813,36
1363,98,113,156.0194,1570194,36
1834,115,117,156.0079,1570079,78
334,32,104,155.8573,1568573,28
840,13,109,155.8479,1568479,34
1473,96,114,155.8084,1568084,34
1403,26,114,155.7882,1567882,30
1952,117,118,155.7591,1567591,98
1480,103,114,155.7589,1567589,40
1988,36,119,155.731,1567310,26
965,30,110,155.6788,1566788,30
1281,16,113,155.647,1566470,32
1185,31,112,155.6425,1566425,32
1643,39,116,155.6275,1566275,26
1000,65,110,155.6164,1566164,30
227,27,103,155.4875,1564875,28
1335,70,113,155.3873,1563873,30
1677,73,116,155.3737,1563737,30
922,95,109,155.2713,1562713,40
247,47,103,155.2431,1562431,32
1001,66,110,155.2165,1562165,30
753,33,108,155.1577,1561577,28
1557,67,115,155.1071,1561071,30
884,57,109,155.0927,1560927,28
1547,57,115,155.082,1560820,28
715,101,107,155.0253,1560253,52
1239,85,112,154.9951,1559951,32
1446,69,114,154.9779,1559779,30
845,18,109,154.9356,1559356,34
933,106,109,154.9178,1559178,74
1558,68,115,154.9115,1559115,28
2110,40,120,154.8922,1558922,24
583,74,106,154.7968,1557968,34
2024,72,119,154.7738,1557738,28
2140,70,120,154.7379,1557379,28
1108,64,111,154.6297,1556297,28
1928,93,118,154.5705,1555705,32
2069,117,119,154.5042,1555042,76
146,47,102,154.4802,1554802,32
1230,76,112,154.4677,1554677,34
1793,74,117,154.4584,1554584,30
531,22,106,154.3777,1553777,32
1527,37,115,154.3626,1553626,26
74,75,101,154.3411,1553411,36
1445,68,114,154.2629,1552629,30
1431,54,114,154.2602,1552602,30
1226,72,112,154.2543,1552543,30
1551,61,115,154.189,1551890,28
1002,67,110,154.1778,1551778,30
1213,59,112,154.1751,1551751,28
1093,49,111,154.135,1551350,32
2112,42,120,154.1082,1551082,24
1419,42,114,154.0998,1550998,28
1526,36,115,154.0488,1550488,28
2025,73,119,154.0422,1550422,30
1438,61,114,154.0209,1550209,28
1501,11,115,153.921,1549210,32
1110,66,111,153.8633,1548633,30
36,37,101,153.8175,1548175,32
807,87,108,153.7899,1547899,34
179,80,102,153.7296,1547296,38
1890,55,118,153.6974,1546974,28
962,27,110,153.6004,1546004,30
764,44,108,153.5377,1545377,30
2089,19,120,153.5197,1545197,26
1058,14,111,153.5066,1545066,32
31,32,101,153.4845,1544845,32
747,27,108,153.4608,1544608,30
1366,101,113,153.2639,1542639,38
1434,57,114,153.1131,1541131,28
610,101,106,153.0913,1540913,56
992,57,110,153.0289,1540289,28
767,47,108,153.0069,1540069,30
1421,44,114,152.9136,1539136,28
1618,14,116,152.8655,1538655,28
1121,77,111,152.8434,1538434,32
1334,69,113,152.8434,1538434,30
2141,71,120,152.8126,1538126,28
1168,14,112,152.806,1538060,32
39,40,101,152.7158,1537158,34
1629,25,116,152.6596,1536596,32
1402,25,114,152.6529,1536529,30
556,47,106,152.612,1536120,30
741,21,108,152.5706,1535706,32
847,20,109,152.5478,1535478,34
1983,31,119,152.5333,1535333,24
701,87,107,152.5183,1535183,36
367,65,104,152.4674,1534674,32
766,46,108,152.4595,1534595,30
1196,42,112,152.4461,1534461,28
822,102,108,152.4402,1534402,52
855,28,109,152.409,1534090,30
676,62,107,152.3843,1533843,32
885,58,109,152.3701,1533701,28
586,77,106,152.3401,1533401,36
1534,44,115,152.2596,1532596,28
271,71,103,152.1643,1531643,36
543,34,106,152.1543,1531543,28
1020,85,110,152.1257,1531257,34
913,86,109,152.0867,1530867,34
524,15,106,152.0566,1530566,36
1170,16,112,152.0,1530000,32
1215,61,112,151.936,1529360,28
1733,14,117,151.9062,1529062,28
1059,15,111,151.8943,1528943,32
2113,43,120,151.8872,1528872,22
1406,29,114,151.8699,1528699,30
1488,111,114,151.8462,1528462,66
1072,28,111,151.798,1527980,30
1248,94,112,151.7912,1527912,34
964,29,110,151.7818,1527818,30
1849,14,118,151.7691,1527691,28
1028,93,110,151.7688,1527688,36
1060,16,111,151.7465,1527465,34
1592,102,115,151.7429,1527429,38
569,60,106,151.7265,1527265,34
2055,103,119,151.7054,1527054,36
661,47,107,151.6995,1526995,30
1105,61,111,151.6802,1526802,28
1278,13,113,151.6782,1526782,32
778,58,108,151.5479,1525479,28
1695,91,116,151.5283,1525283,32
1564,74,115,151.5193,1525193,30
1436,59,114,151.4753,1524753,28
1650,46,116,151.4478,1524478,30
370,68,104,151.3348,1523348,36
324,22,104,151.2867,1522867,32
1812,93,117,151.2586,1522586,32
1251,97,112,151.203,1522030,36
1182,28,112,151.1982,1521982,30
73,74,101,151.1897,1521897,38
1033,98,110,151.1829,1521829,40
1039,104,110,151.1588,1521588,50
554,45,106,151.1536,1521536,30
440,35,105,151.0646,1520646,28
1330,65,113,151.0367,1520367,28
1169,15,112,150.9369,1519369,32
734,14,108,150.9346,1519346,36
648,34,107,150.8811,1518811,28
1197,43,112,150.8594,1518594,28
1422,45,114,150.8306,1518306,28
744,24,108,150.7724,1517724,30
431,26,105,150.7043,1517043,30
2017,65,119,150.6947,1516947,28
968,33,110,150.6512,1516512,28
949,14,110,150.6429,1516429,32
1142,98,111,150.5443,1515443,40
1390,13,114,150.525,1515250,30
1308,43,113,150.4936,1514936,28
1070,26,111,150.4715,1514715,30
1818,99,117,150.4415,1514415,32
642,28,107,150.42,1514200,30
1784,65,117,150.4075,1514075,28
1414,37,114,150.4059,1514059,28
347,45,104,150.3719,1513719,32
1292,27,113,150.3477,1513477,30
924,97,109,150.1803,1511803,42
1468,91,114,150.1248,1511248,32
754,34,108,150.0955,1510955,28
1354,89,113,149.9508,1509508,32
1779,60,117,149.8837,1508837,28
1584,94,115,149.8687,1508687,32
1536,46,115,149.7442,1507442,28
1565,75,115,149.7335,1507335,30
1811,92,117,149.7082,1507082,32
2105,35,120,149.7071,1507071,24
1869,34,118,149.6485,1506485,26
1505,15,115,149.6243,1506243,32
1200,46,112,149.6133,1506133,28
667,53,107,149.587,1505870,30
1936,101,118,149.5868,1505868,34
228,28,103,149.5737,1505737,28
1866,31,118,149.5698,1505698,24
445,40,105,149.5477,1505477,30
681,67,107,149.5218,1505218,32
1171,17,112,149.5043,1505043,36
1350,85,113,149.5004,1505004,32
1144,100,111,149.4624,1504624,42
233,33,103,149.437,1504370,30
1103,59,111,149.2998,1502998,28
1664,60,116,149.2836,1502836,28
1101,57,111,149.2761,1502761,28
1351,86,113,149.2541,1502541,32
137,38,102,149.2312,1502312,32
1783,64,117,149.1481,1501481,28
250,50,103,149.1448,1501448,32
1775,56,117,148.947,1499470,28
1177,23,112,148.9232,1499232,30
866,39,109,148.9074,1499074,26
1892,57,118,148.888,1498880,28
1755,36,117,148.8627,1498627,28
1696,92,116,148.7605,1497605,32
1063,19,111,148.7404,1497404,36
1034,99,110,148.7268,1497268,42
2008,56,119,148.5525,1495525,28
995,60,110,148.4399,1494399,28
2143,73,120,148.2991,1492991,28
1141,97,111,148.2604,1492604,36
54,55,101,148.2189,1492189,38
1062,18,111,148.2023,1492023,34
2139,69,120,148.1615,1491615,28
379,77,104,148.1035,1491035,36
476,71,105,148.0593,1490593,36
1533,43,115,148.0524,1490524,28
1909,74,118,148.0342,1490342,30
568,59,106,147.9853,1489853,34
1293,28,113,147.9673,1489673,30
666,52,107,147.9612,1489612,30
2162,92,120,147.9544,1489544,34
825,105,108,147.9311,1489311,72
1102,58,111,147.9114,1489114,28
587,78,106,147.8752,1488752,36
246,46,103,147.7947,1487947,32
2033,81,119,147.6725,1486725,32
953,18,110,147.6532,1486532,36
1893,58,118,147.5108,1485108,28
921,94,109,147.4227,1484227,40
1669,65,116,147.3206,1483206,28
804,84,108,147.2964,1482964,34
1408,31,114,147.2935,1482935,30
381,79,104,147.2406,1482406,34
1367,102,113,147.2302,1482302,40
465,60,105,147.1773,1481773,32
1288,23,113,147.1667,1481667,30
1341,76,113,147.1614,1481614,32
139,40,102,147.1485,1481485,32
321,19,104,147.1206,1481206,32
319,17,104,147.1145,1481145,32
280,80,103,147.0955,1480955,36
979,44,110,147.0949,1480949,28
1668,64,116,147.0593,1480593,28
1192,38,112,147.0512,1480512,26
243,43,103,147.0483,1480483,32
914,87,109,147.0478,1480478,34
1027,92,110,146.9902,1479902,36
1309,44,113,146.9889,1479889,28
470,65,105,146.9376,1479376,32
662,48,107,146.9363,1479363,30
639,25,107,146.8821,1478821,30
1554,64,115,146.8547,1478547,28
759,39,108,146.8523,1478523,26
1835,116,117,146.8463,1478463,106
403,101,104,146.816,1478160,72
1071,27,111,146.8002,1478002,30
1325,60,113,146.7933,1477933,28
1326,61,113,146.7272,1477272,28
1996,44,119,146.6417,1476417,24
1593,103,115,146.6286,1476286,40
644,30,107,146.6226,1476226,28
994,59,110,146.5744,1475744,28
1322,57,113,146.5716,1475716,28
1878,43,118,146.5053,1475053,26
816,96,108,146.4275,1474275,42
549,40,106,146.3979,1473979,28
1971,19,119,146.3561,1473561,26
1521,31,115,146.3465,1473465,30
783,63,108,146.3438,1473438,32
1665,61,116,146.3332,1473332,28
572,63,106,146.3105,1473105,32
1671,67,116,146.2804,1472804,28
1167,13,112,146.2673,1472673,32
1891,56,118,146.1643,1471643,28
1061,17,111,146.1022,1471022,34
1520,30,115,146.0755,1470755,30
961,26,110,146.0662,1470662,30
570,61,106,146.0352,1470352,32
269,69,103,146.0337,1470337,38
748,28,108,145.9942,1469942,30
1329,64,113,145.9802,1469802,28
986,51,110,145.9788,1469788,30
1634,30,116,145.963,1469630,30
883,56,109,145.9347,1469347,30
1635,31,116,145.9021,1469021,30
350,48,104,145.8917,1468917,32
871,44,109,145.8431,1468431,28
172,73,102,145.8244,1468244,36
771,51,108,145.7996,1467996,30
1180,26,112,145.726,1467260,30
171,72,102,145.7238,1467238,36
573,64,106,145.7037,1467037,32
677,63,107,145.7034,1467034,32
1773,54,117,145.7016,1467016,30
55,56,101,145.6046,1466046,36
1231,77,112,145.5961,1465961,32
780,60,108,145.5468,1465468,30
248,48,103,145.5153,1465153,32
967,32,110,145.5043,1465043,28
424,19,105,145.4951,1464951,32
245,45,103,145.4226,1464226,32
345,43,104,145.3846,1463846,30
856,29,109,145.3684,1463684,30
1219,65,112,145.3391,1463391,28
1439,62,114,145.3138,1463138,28
1987,35,119,145.2663,1462663,26
482,77,105,145.264,1462640,36
574,65,106,145.2421,1462421,32
1859,24,118,145.2297,1462297,24
329,27,104,145.2174,1462174,28
1752,33,117,145.1832,1461832,30
1705,101,116,145.1772,1461772,38
672,58,107,145.1307,1461307,28
170,71,102,145.0928,1460928,36
660,46,107,145.0565,1460565,30
421,16,105,145.025,1460250,34
781,61,108,145.0201,1460201,30
842,15,109,145.0124,1460124,34
1259,105,112,144.9992,1459992,48
544,35,106,144.9003,1459003,28
1409,32,114,144.8788,1458788,30
2126,56,120,144.8598,1458598,28
1129,85,111,144.8262,1458262,34
888,61,109,144.8204,1458204,28
1245,91,112,144.7424,1457424,34
2150,80,120,144.7373,1457373,34
348,46,104,144.698,1456980,32
557,48,106,144.6901,1456901,30
453,48,105,144.6089,1456089,32
1743,24,117,144.6083,1456083,26
668,54,107,144.607,1456070,30
37,38,101,144.584,1455840,32
2016,64,119,144.5544,1455544,28
566,57,106,144.5517,1455517,30
2006,54,119,144.5433,1455433,26
435,30,105,144.5283,1455283,28
611,102,106,144.5253,1455253,68
918,91,109,144.462,1454620,36
1820,101,117,144.4101,1454101,36
950,15,110,144.3736,1453736,34
982,47,110,144.359,1453590,30
990,55,110,144.3492,1453492,30
1361,96,113,144.2336,1452336,34
25,26,101,144.0511,1450511,30
1976,24,119,144.0424,1450424,24
1433,56,114,144.0061,1450061,32
1343,78,113,143.9536,1449536,32
799,79,108,143.9421,1449421,36
980,45,110,143.9272,1449272,28
1362,97,113,143.9042,1449042,36
1143,99,111,143.8634,1448634,40
237,37,103,143.8222,1448222,30
1809,90,117,143.7869,1447869,32
1240,86,112,143.7366,1447366,32
1619,15,116,143.7114,1447114,28
860,33,109,143.6633,1446633,28
1719,115,116,143.6413,1446413,110
1352,87,113,143.6339,1446339,32
1601,111,115,143.4792,1444792,58
232,32,103,143.4733,1444733,28
925,98,109,143.4546,1444546,42
260,60,103,143.4321,1444321,34
1353,88,113,143.4202,1444202,32
2115,45,120,143.3983,1443983,22
1420,43,114,143.2664,1442664,28
1090,46,111,143.2164,1442164,28
132,33,102,143.1375,1441375,32
363,61,104,142.9833,1439833,34
1627,23,116,142.9436,1439436,26
2142,72,120,142.8867,1438867,28
1905,70,118,142.8651,1438651,28
1166,12,112,142.8609,1438609,34
443,38,105,142.8528,1438528,28
1032,97,110,142.7921,1437921,40
1545,55,115,142.6691,1436691,30
1548,58,115,142.5764,1435764,28
1140,96,111,142.4961,1434961,36
1355,90,113,142.378,1433780,32
1791,72,117,142.3661,1433661,30
131,32,102,142.2805,1432805,32
1242,88,112,142.2669,1432669,34
563,54,106,142.1998,1431998,30
985,50,110,142.1993,1431993,30
378,76,104,142.1052,1431052,36
1127,83,111,142.0553,1430553,32
546,37,106,142.013,1430130,28
1359,94,113,141.969,1429690,32
2114,44,120,141.8695,1428695,22
2144,74,120,141.8634,1428634,30
1057,13,111,141.8559,1428559,36
1658,54,116,141.8289,1428289,30
1889,54,118,141.7657,1427657,28
2009,57,119,141.763,1427630,28
153,54,102,141.7522,1427522,36
1555,65,115,141.7218,1427218,28
948,13,110,141.7092,1427092,34
1581,91,115,141.6379,1426379,32
889,62,109,141.5559,1425559,30
874,47,109,141.4888,1424888,30
136,37,102,141.4729,1424729,32
717,103,107,141.4623,1424623,66
1871,36,118,141.4161,1424161,28
2020,68,119,141.3679,1423679,28
1320,55,113,141.3322,1423322,30
1056,12,111,141.2692,1422692,34
2010,58,119,141.2292,1422292,28
580,71,106,141.2095,1422095,34
1467,90,114,141.1902,1421902,32
1183,29,112,141.0937,1420937,30
32,33,101,141.0864,1420864,32
993,58,110,141.0598,1420598,28
1463,86,114,141.0419,1420419,32
147,48,102,141.0358,1420358,32
782,62,108,141.0146,1420146,30
1437,60,114,140.9995,1419995,28
920,93,109,140.9588,1419588,38
1879,44,118,140.9515,1419515,26
1583,93,115,140.7856,1417856,32
1181,27,112,140.7802,1417802,30
1559,69,115,140.776,1417760,28
254,54,103,140.7612,1417612,36
535,26,106,140.6421,1416421,30
1336,71,113,140.6057,1416057,30
932,105,109,140.602,1416020,62
1880,45,118,140.5917,1415917,28
1997,45,119,140.5828,1415828,24
952,17,110,140.5379,1415379,34
122,23,102,140.5276,1415276,32
1628,24,116,140.5158,1415158,30
1742,23,117,140.4849,1414849,28
1441,64,114,140.4685,1414685,28
118,19,102,140.4321,1414321,32
1277,12,113,140.3865,1413865,34
959,24,110,140.3378,1413378,30
1104,60,111,140.3144,1413144,28
2090,20,120,140.2306,1412306,26
1544,54,115,140.1742,1411742,30
564,55,106,140.1605,1411605,30
1895,60,118,140.0674,1410674,28
123,24,102,140.0662,1410662,32
873,46,109,140.0173,1410173,30
1576,86,115,139.9889,1409889,32
1297,32,113,139.951,1409510,30
1765,46,117,139.9461,1409461,28
1412,35,114,139.8855,1408855,28
1109,65,111,139.8715,1408715,30
1186,32,112,139.7886,1407886,32
382,80,104,139.7588,1407588,34
80,81,101,139.662,1406620,38
1423,46,114,139.6442,1406442,30
1218,64,112,139.5803,1405803,28
43,44,101,139.4945,1404945,32
2005,53,119,139.4894,1404894,26
1342,77,113,139.4019,1404019,32
629,15,107,139.3892,1403892,36
1233,79,112,139.3693,1403693,32
1772,53,117,139.3651,1403651,32
805,85,108,139.3612,1403612,34
2154,84,120,139.3352,1403352,30
1552,62,115,139.3059,1403059,28
773,53,108,139.2701,1402701,30
1440,63,114,139.2696,1402696,28
70,71,101,139.1754,1401754,36
71,72,101,139.1578,1401578,36
2007,55,119,139.0652,1400652,26
555,46,106,139.0554,1400554,30
1211,57,112,138.9724,1399724,28
811,91,108,138.9236,1399236,38
878,51,109,138.9176,1399176,30
1377,112,113,138.8976,1398976,110
1021,86,110,138.8617,1398617,34
51,52,101,138.838,1398380,36
249,49,103,138.7865,1397865,32
1125,81,111,138.7791,1397791,34
912,85,109,138.7602,1397602,34
484,79,105,138.6938,1396938,34
525,16,106,138.5163,1395163,34
887,60,109,138.4961,1394961,30
1315,50,113,138.459,1394590,32
798,78,108,138.4575,1394575,34
1100,56,111,138.328,1393280,30
1244,90,112,138.3183,1393183,34
125,26,102,138.2733,1392733,30
1204,50,112,138.1974,1391974,30
2032,80,119,138.1948,1391948,30
1543,53,115,138.1004,1391004,30
267,67,103,138.0794,1390794,36
1734,15,117,137.9911,1389911,28
851,24,109,137.9883,1389883,30
77,78,101,137.9787,1389787,38
1481,104,114,137.9633,1389633,40
1789,70,117,137.8994,1388994,30
302,102,103,137.8882,1388882,128
698,84,107,137.8782,1388782,34
841,14,109,137.8689,1388689,34
383,81,104,137.8055,1388055,36
1432,55,114,137.804,1388040,30
1031,96,110,137.796,1387960,38
879,52,109,137.7745,1387745,30
1903,68,118,137.763,1387630,28
485,80,105,137.6411,1386411,34
1638,34,116,137.5694,1385694,32
1561,71,115,137.5677,1385677,30
1282,17,113,137.5252,1385252,30
466,61,105,137.4886,1384886,32
1899,64,118,137.444,1384440,28
26,27,101,137.4428,1384428,30
1850,15,118,137.4199,1384199,28
1636,32,116,137.4023,1384023,30
749,29,108,137.3374,1383374,30
643,29,107,137.2621,1382621,28
1560,70,115,137.1991,1381991,30
1044,109,110,137.1421,1381421,116
1360,95,113,137.108,1381080,34
2123,53,120,137.0943,1380943,24
537,28,106,137.0822,1380822,28
1076,32,111,137.0286,1380286,28
1926,91,118,136.9956,1379956,32
1657,53,116,136.9583,1379583,30
1778,59,117,136.9031,1379031,28
1133,89,111,136.8968,1378968,34
1546,56,115,136.8693,1378693,28
53,54,101,136.8675,1378675,36
1321,56,113,136.8224,1378224,30
1469,92,114,136.78,1377800,32
66,67,101,136.773,1377730,36
52,53,101,136.7518,1377518,36
2040,88,119,136.706,1377060,32
1660,56,116,136.6624,1376624,28
338,36,104,136.6382,1376382,30
2138,68,120,136.5675,1375675,28
362,60,104,136.4865,1374865,32
149,50,102,136.476,1374760,32
849,22,109,136.4656,1374656,32
1780,61,117,136.4554,1374554,28
1356,91,113,136.3767,1373767,32
2018,66,119,136.3685,1373685,28
1139,95,111,136.3236,1373236,34
1898,63,118,136.3182,1373182,28
865,38,109,136.2649,1372649,28
454,49,105,136.2083,1372083,32
768,48,108,136.1679,1371679,30
665,51,107,136.0872,1370872,30
266,66,103,136.0446,1370446,36
342,40,104,135.9038,1369038,30
2088,18,120,135.8913,1368913,26
1900,65,118,135.8793,1368793,28
1310,45,113,135.8375,1368375,30
144,45,102,135.7864,1367864,32
1640,36,116,135.7845,1367845,30
1453,76,114,135.7725,1367725,30
981,46,110,135.7386,1367386,30
1307,42,113,135.7291,1367291,28
872,45,109,135.6786,1366786,30
1663,59,116,135.6589,1366589,28
1902,67,118,135.6417,1366417,28
1786,67,117,135.6268,1366268,28
1455,78,114,135.5877,1365877,34
2015,63,119,135.5278,1365278,28
151,52,102,135.5089,1365089,36
1794,75,117,135.4954,1364954,30
910,83,109,135.4929,1364929,34
2134,64,120,135.4741,1364741,28
1097,53,111,135.4473,1364473,30
1396,19,114,135.4088,1364088,32
117,18,102,135.3942,1363942,32
158,59,102,135.3514,1363514,34
700,86,107,135.3435,1363435,36
882,55,109,135.284,1362840,30
1364,99,113,135.282,1362820,38
1250,96,112,135.2502,1362502,36
1651,47,116,135.2006,1362006,26
1067,23,111,135.1756,1361756,30
567,58,106,135.1721,1361721,34
973,38,110,135.1597,1361597,30
1675,71,116,135.1578,1361578,30
954,19,110,135.0439,1360439,34
48,49,101,135.0206,1360206,32
1319,54,113,134.9452,1359452,30
1447,70,114,134.797,1357970,30
2151,81,120,134.6937,1356937,32
1073,29,111,134.6612,1356612,30
1014,79,110,134.6312,1356312,32
2070,118,119,134.611,1356110,102
1036,101,110,134.6018,1356018,46
1094,50,111,134.5521,1355521,30
588,79,106,134.5316,1355316,34
1553,63,115,134.5163,1355163,28
166,67,102,134.5025,1355025,36
2127,57,120,134.4775,1354775,26
1122,78,111,134.4195,1354195,32
843,16,109,134.4093,1354093,34
2037,85,119,134.3884,1353884,30
806,86,108,134.3859,1353859,34
1124,80,111,134.2687,1352687,32
261,61,103,134.245,1352450,34
2153,83,120,134.2241,1352241,30
989,54,110,134.2188,1352188,30
718,104,107,134.2097,1352097,68
2133,63,120,134.1893,1351893,28
1135,91,111,134.1792,1351792,34
991,56,110,134.1178,1351178,30
533,24,106,134.0947,1350947,32
67,68,101,134.0623,1350623,36
919,92,109,134.0395,1350395,36
1659,55,116,134.0307,1350307,30
219,19,103,134.0031,1350031,32
331,29,104,134.0006,1350006,28
996,61,110,133.8072,1348072,28
339,37,104,133.8068,1348068,30
1525,35,115,133.7757,1347757,28
706,92,107,133.7017,1347017,38
815,95,108,133.6872,1346872,40
703,89,107,133.6452,1346452,38
1077,33,111,133.6445,1346445,28
779,59,108,133.5229,1345229,28
1667,63,116,133.5182,1345182,28
2093,23,120,133.4844,1344844,22
562,53,106,133.4562,1344562,30
1318,53,113,133.4462,1344462,30
356,54,104,133.4335,1344335,30
983,48,110,133.4311,1344311,30
736,16,108,133.4038,1344038,34
332,30,104,133.3556,1343556,28
226,26,103,133.3206,1343206,30
861,34,109,133.3074,1343074,28
1126,82,111,133.2647,1342647,32
917,90,109,133.2624,1342624,34
268,68,103,133.2534,1342534,38
1187,33,112,133.2466,1342466,30
916,89,109,133.2192,1342192,34
1024,89,110,133.1958,1341958,34
886,59,109,133.132,1341320,28
2189,119,120,133.0943,1340943,98
956,21,110,133.0905,1340905,32
42,43,101,133.0643,1340643,32
671,57,107,133.0591,1340591,30
808,88,108,132.9848,1339848,34
532,23,106,132.9809,1339809,32
148,49,102,132.8905,1338905,32
776,56,108,132.8378,1338378,30
1232,78,112,132.8097,1338097,32
1026,91,110,132.7809,1337809,34
1023,88,110,132.7674,1337674,34
1448,71,114,132.7222,1337222,30
1098,54,111,132.7171,1337171,30
607,98,106,132.6772,1336772,48
820,100,108,132.6762,1336762,48
2125,55,120,132.6564,1336564,26
1785,66,117,132.5349,1335349,28
649,35,107,132.5285,1335285,28
1234,80,112,132.5003,1335003,32
1925,90,118,132.4422,1334422,32
442,37,105,132.4371,1334371,28
614,105,106,132.2045,1332045,124
1018,83,110,132.2043,1332043,34
281,81,103,132.1533,1331533,36
57,58,101,132.1493,1331493,34
1091,47,111,132.1467,1331467,30
1771,52,117,132.0022,1330022,34
2019,67,119,131.9159,1329159,28
469,64,105,131.8668,1328668,32
458,53,105,131.8655,1328655,30
452,47,105,131.8012,1328012,32
632,18,107,131.7154,1327154,34
988,53,110,131.7152,1327152,30
1570,80,115,131.6961,1326961,32
1524,34,115,131.6317,1326317,30
169,70,102,131.6181,1326181,36
1693,89,116,131.5856,1325856,32
821,101,108,131.5122,1325122,48
1673,69,116,131.5017,1325017,28
2021,69,119,131.4603,1324603,28
817,97,108,131.4392,1324392,42
320,18,104,131.405,1324050,32
1904,69,118,131.3724,1323724,28
