,fast_ma,slow_ma,profit,end_capital,number_of_trades
397,23,67,76.3022,773022,56
967,37,75,76.2469,772469,44
417,43,67,76.2174,772174,58
86,27,62,76.1765,771765,62
57,58,61,76.0633,770633,122
1128,49,77,76.0632,770632,42
827,42,73,75.9243,769243,46
749,35,72,75.8643,768643,48
39,40,61,75.8401,768401,72
89,30,62,75.5079,765079,70
272,27,65,75.487,764870,60
1356,46,80,75.4835,764835,40
700,56,71,75.4755,764755,62
282,37,65,75.4506,764506,62
302,57,65,75.4072,764072,76
990,60,75,75.3565,763565,58
55,56,61,75.3481,763481,104
481,41,68,75.1943,761943,52
632,57,70,75.0473,760473,68
1204,49,78,75.0081,760081,40
1375,65,80,74.9381,759381,52
677,33,71,74.9093,759093,50
631,56,70,74.8583,758583,66
966,36,75,74.8082,758082,44
1065,61,76,74.7688,757688,58
333,24,66,74.7199,757199,58
210,28,64,74.7142,757142,60
969,39,75,74.6878,756878,48
1197,42,78,74.6772,756772,42
983,53,75,74.668,756680,52
1203,48,78,74.4918,754918,44
984,54,75,74.4899,754899,50
1202,47,78,74.4521,754521,44
630,55,70,74.4337,754337,66
1057,53,76,74.4247,754247,50
930,73,74,74.385,753850,170
1282,50,79,74.3849,753849,42
44,45,61,74.364,753640,76
466,26,68,74.3536,753536,58
974,44,75,74.3079,753079,44
1049,45,76,74.1743,751743,44
896,39,74,74.1434,751434,50
34,35,61,73.9583,749583,74
431,57,67,73.9216,749216,72
177,57,63,73.8382,748382,100
366,57,66,73.6123,746123,72
1127,48,77,73.5291,745291,44
28,29,61,73.3937,743937,70
745,31,72,73.3327,743327,50
1195,40,78,73.3306,743306,42
174,54,63,73.3243,743243,76
1270,38,79,73.2899,742899,42
334,25,66,73.2729,742729,58
543,36,69,73.2308,742308,50
415,41,67,73.2142,742142,58
815,30,73,73.1948,741948,50
544,37,69,73.1607,741607,48
1295,63,79,73.1145,741145,54
462,22,68,73.05,740500,54
560,53,69,73.042,740420,70
1142,63,77,73.0016,740016,58
614,39,70,72.9818,739818,48
1042,38,76,72.9246,739246,42
25,26,61,72.7815,737815,64
429,55,67,72.7422,737422,72
346,37,66,72.6474,736474,60
56,57,61,72.5497,735497,108
352,43,66,72.5384,735384,60
107,48,62,72.5273,735273,72
697,53,71,72.5249,735249,66
495,55,68,72.4168,734168,66
483,43,68,72.3801,733801,58
332,23,66,72.3421,733421,56
1205,50,78,72.3202,733202,40
597,22,70,72.2479,732479,52
852,67,73,72.2314,732314,88
1357,47,80,72.2064,732064,40
27,28,61,72.2022,732022,66
758,44,72,72.1648,731648,46
771,57,72,72.1419,731419,62
829,44,73,72.0008,730008,44
750,36,72,71.9445,729445,48
1218,63,78,71.8594,728594,54
1271,39,79,71.7972,727972,42
673,29,71,71.7537,727537,52
206,24,64,71.7048,727048,62
882,25,74,71.3931,723931,50
668,24,71,71.322,723220,52
26,27,61,71.1494,721494,66
843,58,73,71.1132,721132,60
678,34,71,71.0707,720707,50
968,38,75,70.7118,717118,44
1052,48,76,70.6089,716089,42
1280,48,79,70.6051,716051,42
1039,35,76,70.4141,714141,44
95,36,62,70.3019,713019,70
831,46,73,70.2831,712831,52
224,42,64,70.1834,711834,62
1359,49,80,69.9462,709462,42
166,46,63,69.9318,709318,64
699,55,71,69.7939,707939,62
901,44,74,69.7463,707463,44
45,46,61,69.6872,706872,74
549,42,69,69.6055,706055,52
90,31,62,69.5364,705364,64
975,45,75,69.4277,704277,44
151,31,63,69.3569,703569,64
419,45,67,69.3096,703096,58
1358,48,80,69.2945,702945,42
685,41,71,69.2605,702605,46
498,58,68,69.255,702550,72
114,55,62,69.2264,702264,84
826,41,73,69.2172,702172,46
175,55,63,69.1439,701439,76
1123,44,77,69.0932,700932,44
31,32,61,69.0133,700133,72
1048,44,76,68.854,698540,44
365,56,66,68.7931,697931,74
929,72,74,68.7928,697928,116
106,47,62,68.6574,696574,72
767,53,72,68.5171,695171,56
349,40,66,68.4658,694658,64
599,24,70,68.4372,694372,52
825,40,73,68.376,693760,46
688,44,71,68.3538,693538,50
1055,51,76,68.1652,691652,54
428,54,67,68.0723,690723,68
822,37,73,68.0004,690004,48
482,42,68,67.9882,689882,54
91,32,62,67.824,688240,68
739,25,72,67.7505,687505,52
886,29,74,67.5996,685996,48
287,42,65,67.5766,685766,60
980,50,75,67.561,685610,52
957,27,75,67.5417,685417,48
1068,64,76,67.3891,683891,58
208,26,64,67.3055,683055,58
669,25,71,67.2731,682731,52
409,35,67,67.2193,682193,56
611,36,70,67.2127,682127,50
610,35,70,67.1336,681336,50
494,54,68,67.0069,680069,66
821,36,73,67.0005,680005,48
270,25,65,66.9172,679172,58
273,28,65,66.9133,679133,62
38,39,61,66.8925,678925,70
820,35,73,66.7551,677551,48
824,39,73,66.7172,677172,46
1353,43,80,66.6902,676902,40
1278,46,79,66.6305,676305,42
679,35,71,66.534,675340,50
856,71,73,66.5058,675058,118
1079,75,76,66.4324,674324,164
416,42,67,66.4321,674321,60
239,57,64,66.3536,673536,80
306,61,65,66.2055,672055,100
285,40,65,66.1493,671493,64
212,30,64,66.0842,670842,60
102,43,62,66.0798,670798,70
221,39,64,66.0574,670574,66
280,35,65,65.8274,668274,64
895,38,74,65.7426,667426,46
564,57,69,65.6865,666865,70
344,35,66,65.6403,666403,56
497,57,68,65.5762,665762,72
1348,38,80,65.5379,665379,42
1126,47,77,65.5282,665282,44
1276,44,79,65.5009,665009,40
463,23,68,65.46,664600,56
563,56,69,65.4587,664587,66
1201,46,78,65.4485,664485,44
1279,47,79,65.1859,661859,42
686,42,71,65.1371,661371,46
839,54,73,65.1201,661201,54
92,33,62,65.089,660890,72
923,66,74,64.8291,658291,70
712,68,71,64.822,658220,106
1277,45,79,64.7076,657076,40
225,43,64,64.5812,655812,62
1355,45,80,64.5516,655516,40
335,26,66,64.4815,654815,60
364,55,66,64.3159,653159,72
761,47,72,64.2983,652983,52
474,34,68,64.253,652530,56
40,41,61,64.1658,651658,70
691,47,71,64.1485,651485,56
485,45,68,64.0961,650961,56
1275,43,79,63.9541,649541,40
53,54,61,63.9333,649333,84
238,56,64,63.9132,649132,78
1272,40,79,63.843500000000006,648435,44
1281,49,79,63.8031,648031,42
885,28,74,63.76090000000001,647609,50
766,52,72,63.758300000000006,647583,54
227,45,64,63.752399999999994,647524,64
989,59,75,63.714299999999994,647143,56
604,29,70,63.700599999999994,647006,52
1122,43,77,63.64790000000001,646479,44
702,58,71,63.644499999999994,646445,66
738,24,72,63.631,646310,52
1199,44,78,63.361599999999996,643616,44
1056,52,76,63.280100000000004,642801,54
178,58,63,63.049800000000005,640498,104
84,25,62,63.0253,640253,64
606,31,70,62.9629,639629,52
992,62,75,62.9255,639255,62
600,25,70,62.9083,639083,52
103,44,62,62.8888,638888,72
154,34,63,62.8571,638571,66
153,33,63,62.8124,638124,64
628,53,70,62.794,637940,70
1066,62,76,62.7631,637631,60
286,41,65,62.4244,634244,60
768,54,72,62.3519,633519,58
214,32,64,62.2737,632737,58
36,37,61,62.2628,632628,70
772,58,72,62.1563,631563,64
350,41,66,62.1459,631459,60
98,39,62,62.1428,631428,66
743,29,72,62.1327,631327,54
35,36,61,62.0942,630942,72
94,35,62,62.0867,630867,72
540,33,69,61.9619,629619,56
168,48,63,61.8576,628576,70
240,58,64,61.8542,628542,90
105,46,62,61.8414,628414,72
633,58,70,61.7789,627789,70
554,47,69,61.7468,627468,54
1194,39,78,61.6617,626617,42
220,38,64,61.4173,624173,66
400,26,67,61.3905,623905,56
215,33,64,61.37,623700,60
1141,62,77,61.3686,623686,58
1354,44,80,61.2378,622378,40
493,53,68,61.2371,622371,68
152,32,63,61.1367,621367,62
283,38,65,61.083,620830,66
216,34,64,61.0459,620459,64
910,53,74,61.0222,620222,52
670,26,71,61.007,620070,52
290,45,65,60.9772,619772,60
165,45,63,60.9381,619381,66
701,57,71,60.8636,618636,64
226,44,64,60.7006,617006,62
1051,47,76,60.5656,615656,46
150,30,63,60.4361,614361,62
436,62,67,60.3824,613824,90
1200,45,78,60.2545,612545,44
336,27,66,60.2441,612441,62
903,46,74,60.213,612130,44
620,45,70,60.1344,611344,54
164,44,63,60.0047,610047,64
305,60,65,59.9889,609889,90
43,44,61,59.978,609780,74
562,55,69,59.9632,609632,66
621,46,70,59.9415,609415,54
979,49,75,59.8997,608997,50
223,41,64,59.8548,608548,60
994,64,75,59.8352,608352,58
97,38,62,59.5862,605862,66
401,27,67,59.4532,604532,56
33,34,61,59.4397,604397,72
981,51,75,59.3862,603862,54
281,36,65,59.3663,603663,60
976,46,75,59.2707,602707,44
810,25,73,59.2281,602281,52
408,34,67,59.218,602180,56
113,54,62,59.1441,601441,78
277,32,65,59.1389,601389,58
351,42,66,59.1223,601223,60
814,29,73,59.1211,601211,50
1125,46,77,59.1099,601099,44
156,36,63,59.095,600950,68
159,39,63,59.0642,600642,68
496,56,68,59.0226,600226,70
367,58,66,58.9829,599829,78
161,41,63,58.849,598490,62
1054,50,76,58.6859,596859,52
146,26,63,58.5503,595503,62
689,45,71,58.2712,592712,52
1124,45,77,58.2602,592602,44
289,44,65,58.2155,592155,64
1350,40,80,58.2127,592127,42
671,27,71,58.1927,591927,52
755,41,72,58.0964,590964,46
1198,43,78,58.0059,590059,42
617,42,70,57.9572,589572,50
643,68,70,57.8898,588898,122
601,26,70,57.8014,588014,52
742,28,72,57.7324,587324,52
756,42,72,57.6441,586441,46
222,40,64,57.6231,586231,62
218,36,64,57.367,583670,62
219,37,64,57.3028,583028,68
303,58,65,57.2378,582378,78
370,61,66,57.162,581620,88
1053,49,76,57.0884,580884,46
1273,41,79,57.0836,580836,42
48,49,61,57.0738,580738,72
104,45,62,57.0526,580526,72
503,63,68,57.0442,580442,84
740,26,72,57.0114,580114,52
353,44,66,56.8084,578084,60
228,46,64,56.8019,578019,64
355,46,66,56.7472,577472,60
832,47,73,56.7052,577052,50
301,56,65,56.6685,576685,72
37,38,61,56.661,576610,74
813,28,73,56.5212,575212,50
163,43,63,56.5053,575053,64
372,63,66,56.4731,574731,108
486,46,68,56.4298,574298,56
555,48,69,56.3633,573633,58
698,54,71,56.3296,573296,64
437,63,67,56.3288,573288,96
629,54,70,56.2304,572304,66
432,58,67,56.2103,572103,74
977,47,75,56.1426,571426,46
435,61,67,56.0615,570615,84
538,31,69,56.0433,570433,54
561,54,69,55.9703,569703,66
342,33,66,55.8009,568009,58
162,42,63,55.7376,567376,64
279,34,65,55.7058,567058,60
230,48,64,55.616,566160,68
1050,46,76,55.5148,565148,44
96,37,62,55.4695,564695,68
213,31,64,55.3471,563471,60
467,27,68,55.343,563430,54
420,46,67,55.2783,562783,58
363,54,66,55.2377,562377,74
553,46,69,55.2358,562358,54
502,62,68,55.2289,562289,84
622,47,70,55.0967,560967,52
1349,39,80,55.0925,560925,42
565,58,69,55.0587,560587,68
566,59,69,54.971,559710,72
484,44,68,54.8391,558391,58
145,25,63,54.7515,557515,60
117,58,62,54.7057,557057,108
434,60,67,54.5262,555262,78
853,68,73,54.3621,553621,94
956,26,75,54.3301,553301,48
690,46,71,54.2734,552734,54
231,49,64,54.2282,552282,72
300,55,65,54.1245,551245,74
237,55,64,54.1013,551013,76
93,34,62,54.0805,550805,70
911,54,74,54.0306,550306,50
362,53,66,54.0103,550103,70
550,43,69,53.9406,549406,54
157,37,63,53.8307,548307,66
1351,41,80,53.5647,545647,42
304,59,65,53.5269,545269,88
533,26,69,53.342,543420,54
672,28,71,53.3331,543331,54
118,59,62,53.3263,543263,118
1274,42,79,53.3076,543076,42
108,49,62,53.2815,542815,72
211,29,64,52.9841,539841,62
49,50,61,52.9837,539837,74
407,33,67,52.9582,539582,58
235,53,64,52.6995,536995,70
781,67,72,52.6846,536846,92
343,34,66,52.6201,536201,58
368,59,66,52.6192,536192,80
534,27,69,52.6079,536079,54
1352,42,80,52.3745,533745,40
160,40,63,52.3466,533466,64
438,64,67,52.3331,533331,104
838,53,73,52.2336,532336,54
539,32,69,52.182,531820,56
101,42,62,52.1669,531669,70
236,54,64,52.0789,530789,74
696,52,71,51.7317,527317,60
833,48,73,51.3059,523059,52
741,27,72,51.237,522370,52
763,49,72,50.9608,519608,50
291,46,65,50.8913,518913,60
634,59,70,50.7192,517192,66
369,60,66,50.6853,516853,86
909,52,74,50.6668,516668,52
169,49,63,50.6556,516556,70
167,47,63,50.6483,516483,70
603,28,70,50.6316,516316,52
762,48,72,50.5808,515808,56
276,31,65,50.5354,515354,62
278,33,65,50.4129,514129,56
404,30,67,50.2915,512915,58
418,44,67,50.1223,511223,58
916,59,74,50.016,510160,58
624,49,70,49.9646,509646,54
993,63,75,49.9554,509554,60
229,47,64,49.8966,508966,62
602,27,70,49.8299,508299,54
293,48,65,49.6145,506145,62
58,59,61,49.5693,505693,136
764,50,72,49.536,505360,50
471,31,68,49.5054,505054,56
207,25,64,49.4478,504478,58
918,61,74,49.2544,502544,60
537,30,69,48.8135,498135,54
982,52,75,48.7654,497654,52
811,26,73,48.5796,495796,50
904,47,74,48.492,494920,46
917,60,74,48.4087,494087,60
978,48,75,48.3761,493761,46
473,33,68,48.3187,493187,56
908,51,74,48.2447,492447,52
339,30,66,48.1982,491982,60
406,32,67,48.0785,490785,56
427,53,67,47.7637,487637,70
711,67,71,47.7585,487585,96
692,48,71,47.6632,486632,52
851,66,73,47.6036,486036,76
1067,63,76,47.4088,484088,58
374,65,66,47.0727,480727,180
627,52,70,46.9755,479755,64
173,53,63,46.9275,479275,76
778,64,72,46.7115,477115,74
158,38,63,46.6389,476389,66
921,64,74,46.6213,476213,66
361,52,66,46.5568,475568,68
340,31,66,46.5548,475548,60
765,51,72,46.5382,475382,54
844,59,73,46.3873,473873,64
850,65,73,46.3667,473667,70
371,62,66,46.3521,473521,96
32,33,61,46.3338,473338,70
780,66,72,46.1884,471884,82
354,45,66,46.1567,471567,60
111,52,62,46.0275,470275,78
297,52,65,45.9562,469562,68
695,51,71,45.8494,468494,56
693,49,71,45.6326,466326,54
837,52,73,45.5817,465817,52
337,28,66,45.3621,463621,62
275,30,65,45.2622,462622,62
299,54,65,45.2203,462203,70
42,43,61,45.0224,460224,72
180,60,63,44.9631,459631,118
812,27,73,44.8794,458794,50
470,30,68,44.8353,458353,54
703,59,71,44.7791,457791,68
405,31,67,44.6567,456567,56
274,29,65,44.6487,456487,62
884,27,74,44.6425,456425,50
567,60,69,44.6149,456149,74
294,49,65,44.5148,455148,66
919,62,74,44.428,454280,66
50,51,61,44.2633,452633,78
883,26,74,44.1577,451577,50
100,41,62,44.0912,450912,70
341,32,66,44.0816,450816,58
41,42,61,44.0477,450477,72
626,51,70,44.0143,450143,60
472,32,68,43.9447,449447,56
776,62,72,43.8118,448118,68
623,48,70,43.7916,447916,54
556,49,69,43.5767,445767,58
501,61,68,43.4586,444586,80
920,63,74,43.4362,444362,64
59,60,61,43.2707,442707,204
356,47,66,43.2651,442651,60
243,61,64,43.1331,441331,122
905,48,74,42.9298,439298,50
779,65,72,42.8706,438706,78
357,48,66,42.8153,438153,62
468,28,68,42.5932,435932,54
373,64,66,42.5635,435635,138
639,64,70,42.522,435220,80
292,47,65,42.5211,435211,64
242,60,64,42.4429,434429,102
845,60,73,42.4335,434335,62
51,52,61,42.3317,433317,78
922,65,74,42.3296,433296,70
439,65,67,42.1135,431135,132
835,50,73,42.0977,430977,50
241,59,64,42.0556,430556,96
559,52,69,41.9275,429275,66
499,59,68,41.911,429110,74
834,49,73,41.8038,428038,54
110,51,62,41.7327,427327,76
907,50,74,41.6121,426121,54
569,62,69,41.5774,425774,78
426,52,67,41.3946,423946,68
836,51,73,41.1973,421973,52
536,29,69,41.1461,421461,54
298,53,65,40.6631,416631,72
506,66,68,40.601,416010,128
308,63,65,40.4497,414497,140
906,49,74,40.3247,413247,52
488,48,68,40.1719,411719,58
338,29,66,40.0363,410363,60
642,67,70,40.0323,410323,104
119,60,62,39.8284,408284,138
170,50,63,39.6469,406469,72
568,61,69,39.5894,405894,74
421,47,67,39.5459,405459,58
402,28,67,39.4423,404423,58
52,53,61,39.4385,404385,80
403,29,67,39.3323,403323,58
487,47,68,39.2561,402561,58
846,61,73,38.8994,398994,66
423,49,67,38.8171,398171,62
625,50,70,38.6997,396997,56
433,59,67,38.3789,393789,76
574,67,69,38.336,393360,122
705,61,71,38.3062,393062,66
706,62,71,38.1963,391963,68
704,60,71,38.0847,390847,64
710,66,71,37.723,387230,88
232,50,64,37.3403,383403,70
120,61,62,37.1018,381018,202
773,59,72,36.8261,378261,64
777,63,72,36.642,376420,70
500,60,68,36.5806,375806,76
775,61,72,36.3332,373332,66
637,62,70,36.1799,371799,72
644,69,70,36.1465,371465,174
234,52,64,36.1334,371334,74
172,52,63,35.9929,369929,74
849,64,73,35.9775,369775,70
181,61,63,35.9557,369557,138
636,61,70,35.8455,368455,70
507,67,68,35.7636,367636,178
469,29,68,35.7094,367094,54
535,28,69,35.3564,363564,54
244,62,64,35.2992,362992,142
492,52,68,34.9554,359554,72
641,66,70,34.6848,356848,94
112,53,62,34.6579,356579,78
575,68,69,34.4618,354618,176
557,50,69,34.4201,354201,60
358,49,66,34.4144,354144,62
572,65,69,34.2599,352599,98
708,64,71,34.0621,350621,76
296,51,65,33.99,349900,68
694,50,71,33.9005,349005,54
422,48,67,33.844,348440,58
295,50,65,33.7359,347359,68
307,62,65,33.6415,346415,122
109,50,62,33.575,345750,74
570,63,69,33.5416,345416,82
774,60,72,32.6056,336056,66
179,59,63,32.5626,335626,106
707,63,71,32.4394,334394,74
847,62,73,32.0545,330545,68
635,60,70,31.4617,324617,68
573,66,69,31.253,322530,110
182,62,63,31.1402,321402,206
709,65,71,31.051699999999997,320517,82
504,64,68,30.5709,315709,100
245,63,64,30.4634,314634,204
638,63,70,30.2666,312666,76
360,51,66,29.4269,304269,68
425,51,67,29.1235,301235,66
640,65,70,29.0787,300787,86
359,50,66,28.151,291510,66
489,49,68,27.9337,289337,58
171,51,63,27.8915,288915,72
848,63,73,26.5389,275389,68
309,64,65,25.9584,269584,192
440,66,67,25.3295,263295,184
505,65,68,23.2738,242738,106
490,50,68,23.0994,240994,62
558,51,69,23.0664,240664,64
491,51,68,23.0201,240201,64
233,51,64,22.9399,239399,70
424,50,67,22.6765,236765,62
571,64,69,21.9842,229842,86
