,fast_ma,slow_ma,profit,end_capital,number_of_trades
2554,89,213,90.4488,914488,12
3227,123,216,90.4453,914453,10
1389,175,207,90.4216,914216,14
1397,183,207,90.413,914130,16
1269,55,207,90.4031,914031,14
1751,124,209,90.3614,913614,10
4070,100,220,90.3341,913341,10
1267,53,207,90.3262,913262,14
1134,125,206,90.3198,913198,10
986,181,205,90.3177,913177,16
696,94,204,90.3148,913148,12
1138,129,206,90.3128,913128,14
2380,126,212,90.2899,912899,10
3421,102,217,90.2722,912722,10
4090,120,220,90.1944,911944,10
936,131,205,90.1697,911697,18
4080,110,220,90.1568,911568,12
2009,174,210,90.1079,911079,14
3495,176,217,90.0719,910719,14
2311,57,212,90.0715,910715,14
3661,126,218,90.0639,910639,10
1826,199,209,90.0593,910593,28
3656,121,218,90.0561,910561,10
2638,173,213,90.0354,910354,14
3862,110,219,90.0255,910255,12
899,94,205,90.0043,910043,12
2801,124,214,89.9785,909785,10
1522,102,208,89.9647,909647,14
1888,53,210,89.8788,908788,14
1266,52,207,89.8432,908432,14
3440,121,217,89.8175,908175,10
3219,115,216,89.7213,907213,10
1307,93,207,89.7133,907133,12
2135,91,211,89.7031,907031,12
1616,196,208,89.6268,906268,24
1337,123,207,89.5662,905662,10
3446,127,217,89.5453,905453,10
3121,17,216,89.5077,905077,18
1524,104,208,89.453,904530,14
2244,200,211,89.4456,904456,28
126,127,201,89.4142,904142,16
296,97,202,89.4117,904117,12
1393,179,207,89.4097,904097,14
921,116,205,89.3972,903972,10
3298,194,216,89.3507,903507,16
897,92,205,89.3265,903265,12
861,56,205,89.3143,903143,14
2136,92,211,89.3036,903036,12
99,100,201,89.2904,902904,12
218,19,202,89.2802,902802,16
2134,90,211,89.2767,902767,12
2172,128,211,89.2572,902572,10
2240,196,211,89.2562,902562,22
860,55,205,89.2468,902468,14
650,48,204,89.2335,902335,14
2567,102,213,89.1782,901782,12
1833,206,209,89.171,901710,46
2793,116,214,89.165,901650,10
908,103,205,89.156,901560,14
2850,173,214,89.142,901420,14
248,49,202,89.1344,901344,14
1104,95,206,89.1132,901132,12
1124,115,206,89.0954,900954,10
1110,101,206,89.0856,900856,12
120,121,201,89.0778,900778,14
1089,80,206,89.0015,900015,14
898,93,205,88.967,899670,12
1620,200,208,88.964,899640,28
1211,202,206,88.9447,899447,44
704,102,204,88.9211,899211,14
3336,17,217,88.9111,899111,18
1306,92,207,88.8928,898928,12
3915,163,219,88.889,898890,14
1535,115,208,88.8733,898733,10
683,81,204,88.8577,898577,14
937,132,205,88.8575,898575,14
516,116,203,88.8445,898445,10
1133,124,206,88.8098,898098,10
517,117,203,88.7783,897783,10
524,124,203,88.7241,897241,14
2780,103,214,88.7197,897197,12
1402,188,207,88.719,897190,20
3866,114,219,88.6946,896946,10
2792,115,214,88.6806,896806,10
497,97,203,88.6476,896476,12
2374,120,212,88.6401,896401,10
3005,115,215,88.6326,896326,10
4141,171,220,88.616,896160,14
1749,122,209,88.6015,896015,10
1186,177,206,88.6008,896008,14
922,117,205,88.5293,895293,10
3916,164,219,88.4697,894697,14
731,129,204,88.4391,894391,18
1746,119,209,88.4373,894373,10
4084,114,220,88.3573,893573,10
3865,113,219,88.353,893530,10
1304,90,207,88.2638,892638,12
1748,121,209,88.2491,892491,10
2010,175,210,88.2473,892473,14
2505,40,213,88.2079,892079,14
2717,40,214,88.2079,892079,14
1330,116,207,88.2069,892069,10
1126,117,206,88.196,891960,10
2930,40,215,88.1889,891889,14
1139,130,206,88.1856,891856,20
1596,176,208,88.1632,891632,14
3494,175,217,88.1627,891627,14
1509,89,208,88.1346,891346,14
3708,173,218,88.1307,891307,14
2295,41,212,88.1206,891206,14
2085,41,211,88.1206,891206,14
1730,103,209,88.1177,891177,14
515,115,203,88.0397,890397,10
1956,121,210,88.0335,890335,10
1831,204,209,88.018,890180,40
2164,120,211,87.9467,889467,10
3280,176,216,87.8959,888959,14
4184,214,220,87.8733,888733,32
1131,122,206,87.8501,888501,10
1731,104,209,87.832,888320,14
2583,118,213,87.7892,887892,10
3700,165,218,87.7724,887724,14
1102,93,206,87.7556,887556,12
2430,176,212,87.7097,887097,14
498,98,203,87.7097,887097,12
3493,174,217,87.7016,887016,14
1512,92,208,87.6941,886941,12
698,96,204,87.6383,886383,12
2097,53,211,87.635,886350,14
2215,171,211,87.6069,886069,14
328,129,202,87.6031,886031,16
2791,114,214,87.5867,885867,10
301,102,202,87.5683,885683,14
2579,114,213,87.5406,885406,10
3276,172,216,87.4699,884699,14
3063,173,215,87.4676,884676,14
1062,53,206,87.4436,884436,14
2369,115,212,87.4412,884412,10
1618,198,208,87.4287,884287,28
3218,114,216,87.3986,883986,10
49,50,201,87.3667,883667,14
2307,53,212,87.3505,883505,14
1309,95,207,87.3481,883481,12
315,116,202,87.2961,882961,10
3512,193,217,87.2811,882811,14
901,96,205,87.2711,882711,12
2794,117,214,87.2567,882567,10
1719,92,209,87.2496,882496,12
1187,178,206,87.2477,882477,14
2345,91,212,87.2272,882272,10
1940,105,210,87.2037,882037,14
1547,127,208,87.1673,881673,10
2589,124,213,87.1529,881529,10
2639,174,213,87.1478,881478,14
3712,177,218,87.1107,881107,14
1890,55,210,87.0134,880134,14
449,49,203,86.9966,879966,14
2428,174,212,86.9918,879918,14
57,58,201,86.9849,879849,14
327,128,202,86.9774,879774,18
1928,93,210,86.9713,879713,12
1060,51,206,86.9545,879545,14
1543,123,208,86.9519,879519,10
2357,103,212,86.9259,879259,14
1387,173,207,86.861,878610,14
1681,54,209,86.8587,878587,14
2168,124,211,86.848,878480,10
1308,94,207,86.8251,878251,12
1599,179,208,86.8185,878185,14
3484,165,217,86.8175,878175,14
1135,126,206,86.7785,877785,14
2766,89,214,86.7771,877771,12
1413,199,207,86.7689,877689,32
4134,164,220,86.7536,877536,14
2358,104,212,86.73,877300,14
2382,128,212,86.7084,877084,10
122,123,201,86.6855,876855,14
1935,100,210,86.6404,876404,12
2173,129,211,86.638,876380,10
2143,99,211,86.6362,876362,12
928,123,205,86.5928,875928,10
1801,174,209,86.5897,875897,14
127,128,201,86.5729,875729,16
1391,177,207,86.5722,875722,14
1317,103,207,86.5585,875585,14
2158,114,211,86.5216,875216,10
1615,195,208,86.5159,875159,22
1617,197,208,86.5107,875107,26
2804,127,214,86.4772,874772,10
2929,39,215,86.4674,874674,14
3143,39,216,86.4674,874674,14
1336,122,207,86.4458,874458,10
2581,116,213,86.4429,874429,10
1132,123,206,86.4423,874423,10
1955,120,210,86.4191,874191,10
3917,165,219,86.3518,873518,14
3711,176,218,86.35,873500,14
1950,115,210,86.2949,872949,10
3863,111,219,86.2831,872831,12
528,128,203,86.2764,872764,16
2373,119,212,86.2742,872742,10
2372,118,212,86.228,872280,10
2778,101,214,86.2019,872019,12
905,100,205,86.1931,871931,12
1345,131,207,86.1928,871928,18
1542,122,208,86.1398,871398,10
3928,176,219,86.139,871390,14
1598,178,208,86.1384,871384,14
1388,174,207,86.0966,870966,14
1005,200,205,86.0843,870843,38
1549,129,208,86.0745,870745,14
1964,129,210,86.0629,870629,12
1112,103,206,86.0556,870556,14
719,117,204,86.0463,870463,10
2580,115,213,86.0163,870163,10
3636,101,218,85.9914,869914,10
2640,175,213,85.9747,869747,14
3707,172,218,85.9734,869734,14
330,131,202,85.9493,869493,14
1390,176,207,85.9467,869467,14
1316,102,207,85.9247,869247,14
1111,102,206,85.9145,869145,14
1521,101,208,85.9138,869138,12
3491,172,217,85.8835,868835,14
2805,128,214,85.8198,868198,10
2593,128,213,85.7936,867936,10
649,47,204,85.7816,867816,14
2145,101,211,85.7363,867363,12
1329,115,207,85.7069,867069,10
703,101,204,85.6853,866853,12
3752,217,218,85.6534,866534,78
784,182,204,85.6053,866053,16
1728,101,209,85.6003,866003,12
3639,104,218,85.5877,865877,12
2217,173,211,85.548,865480,14
3923,171,219,85.5455,865455,14
136,137,201,85.5156,865156,14
1595,175,208,85.4261,864261,14
1828,201,209,85.4023,864023,28
3552,17,218,85.3798,863798,18
125,126,201,85.3459,863459,14
1727,100,209,85.3123,863123,12
1315,101,207,85.2968,862968,12
1551,131,208,85.1379,861379,16
705,103,204,85.0947,860947,14
54,55,201,85.0872,860872,14
1949,114,210,85.0781,860781,10
2852,175,214,85.0513,860513,14
1550,130,208,85.0392,860392,14
1125,116,206,85.0282,860282,10
2506,41,213,85.0274,860274,14
1335,121,207,85.0129,860129,10
316,117,202,85.0006,860006,10
2162,118,211,84.9767,859767,10
56,57,201,84.9757,859757,14
1742,115,209,84.9603,859603,10
1954,119,210,84.956,859560,10
1190,181,206,84.9408,859408,16
2426,172,212,84.9144,859144,14
1520,100,208,84.9133,859133,12
325,126,202,84.9057,859057,14
117,118,201,84.8936,858936,10
1747,120,209,84.8919,858919,10
2221,177,211,84.8577,858577,14
324,125,202,84.8571,858571,14
582,182,203,84.8472,858472,16
657,55,204,84.8462,858462,14
1208,199,206,84.7985,857985,30
2034,199,210,84.7897,857897,28
1513,93,208,84.7696,857696,12
3718,183,218,84.6866,856866,14
734,132,204,84.6738,856738,14
2343,89,212,84.669,856690,12
3277,173,216,84.625,856250,14
502,102,203,84.6132,856132,14
2721,44,214,84.6081,856081,14
1355,141,207,84.6008,856008,14
322,123,202,84.5931,855931,14
48,49,201,84.5912,855912,14
2845,168,214,84.542,855420,14
116,117,201,84.4927,854927,10
2941,51,215,84.4856,854856,14
2634,169,213,84.48,854800,14
499,99,203,84.4794,854794,12
3699,164,218,84.4665,854665,14
332,133,202,84.4428,854428,14
4133,163,220,84.4222,854222,14
287,88,202,84.3957,853957,14
1886,51,210,84.3743,853743,14
253,54,202,84.3712,853712,14
1934,99,210,84.3546,853546,12
298,99,202,84.3479,853479,12
2146,102,211,84.3477,853477,12
453,53,203,84.3443,853443,14
3701,166,218,84.3327,853327,14
906,101,205,84.3266,853266,12
1510,90,208,84.3213,853213,12
2012,177,210,84.2494,852494,14
3279,175,216,84.2452,852452,14
856,51,205,84.2446,852446,14
340,141,202,84.2409,852409,14
858,53,205,84.2403,852403,14
655,53,204,84.2288,852288,14
2133,89,211,84.2249,852249,12
3232,128,216,84.2155,852155,10
1302,88,207,84.1608,851608,14
446,46,203,84.1528,851528,14
1717,90,209,84.1408,851408,12
329,130,202,84.1339,851339,16
1511,91,208,84.1301,851301,12
3147,43,216,84.1168,851168,14
129,130,201,84.102,851020,14
131,132,201,84.0912,850912,14
621,19,204,84.0894,850894,16
2298,44,212,84.0467,850467,14
132,133,201,84.0462,850462,14
3283,179,216,84.0011,850011,14
419,19,203,83.9744,849744,16
1109,100,206,83.9684,849684,12
1514,94,208,83.9246,849246,12
3704,169,218,83.9198,849198,14
699,97,204,83.9064,849064,12
3485,166,217,83.8665,848665,14
2159,115,211,83.8552,848552,10
658,56,204,83.8464,848464,14
313,114,202,83.8444,848444,10
2144,100,211,83.841,848410,12
2979,89,215,83.8112,848112,12
2355,101,212,83.7929,847929,12
487,87,203,83.7431,847431,14
121,122,201,83.7364,847364,14
3725,190,218,83.7179,847179,14
113,114,201,83.7031,847031,10
4136,166,220,83.6952,846952,14
4149,179,220,83.6901,846901,14
2565,100,213,83.6704,846704,12
1924,89,210,83.6535,846535,14
2582,117,213,83.6255,846255,10
1938,103,210,83.6136,846136,14
1401,187,207,83.6113,846113,18
4139,169,220,83.5792,845792,14
1537,117,208,83.5523,845523,10
3278,174,216,83.527,845270,14
334,135,202,83.5227,845227,14
907,102,205,83.5205,845205,14
2147,103,211,83.5197,845197,14
1671,44,209,83.4849,844849,14
1879,44,210,83.4801,844801,14
336,137,202,83.4509,844509,14
333,134,202,83.4469,844469,14
4096,126,220,83.432,844320,10
532,132,203,83.4198,844198,14
536,136,203,83.4058,844058,14
742,140,204,83.3756,843756,14
1140,131,206,83.3725,843725,20
929,124,205,83.3532,843532,10
741,139,204,83.3396,843396,14
1540,120,208,83.3213,843213,10
542,142,203,83.2967,842967,14
321,122,202,83.2845,842845,14
3300,196,216,83.2704,842704,16
935,130,205,83.2586,842586,20
854,49,205,83.2446,842446,14
61,62,201,83.2079,842079,14
651,49,204,83.1957,841957,14
1420,206,207,83.1671,841671,88
529,129,203,83.1447,841447,20
803,201,204,83.1065,841065,52
2368,114,212,83.0902,840902,10
2354,100,212,83.0515,840515,12
2039,204,210,83.0408,840408,32
732,130,204,83.0378,840378,18
1398,184,207,83.0362,840362,16
2356,102,212,83.0108,840108,12
3722,187,218,83.0084,840084,14
702,100,204,82.9952,839952,12
2849,172,214,82.9908,839908,14
2169,125,211,82.951,839510,10
1887,52,210,82.9446,839446,14
2088,44,211,82.9037,839037,14
3705,170,218,82.8579,838579,14
1594,174,208,82.8502,838502,14
418,18,203,82.8458,838458,16
3057,167,215,82.8236,838236,14
256,57,202,82.8191,838191,14
620,18,204,82.8189,838189,16
2308,54,212,82.8147,838147,14
985,180,205,82.805,838050,16
254,55,202,82.7856,837856,14
535,135,203,82.7833,837833,14
140,141,201,82.7805,837805,14
3061,171,215,82.7802,837802,14
2942,52,215,82.7441,837441,14
55,56,201,82.7433,837433,14
1679,52,209,82.7414,837414,14
1101,92,206,82.7189,837189,12
1668,41,209,82.7132,837132,14
1876,41,210,82.7132,837132,14
2013,178,210,82.681,836810,14
3004,114,215,82.6775,836775,10
2851,174,214,82.6774,836774,14
3271,167,216,82.6381,836381,14
2218,174,211,82.6331,836331,14
1184,175,206,82.6312,836312,14
3988,18,220,82.6128,836128,18
455,55,203,82.5867,835867,14
1475,55,208,82.5802,835802,14
1959,124,210,82.5681,835681,10
2095,51,211,82.5657,835657,14
1612,192,208,82.5625,835625,20
857,52,205,82.5497,835497,14
904,99,205,82.5381,835381,12
519,119,203,82.5201,835201,10
2847,170,214,82.496,834960,14
1476,56,208,82.4814,834814,14
1951,116,210,82.4633,834633,10
2427,173,212,82.4572,834572,14
3553,18,218,82.4546,834546,18
855,50,205,82.4241,834241,14
3878,126,219,82.4155,834155,10
2378,124,212,82.3908,833908,10
115,116,201,82.3513,833513,10
533,133,203,82.3438,833438,16
123,124,201,82.335,833350,14
3155,51,216,82.3033,833033,14
4138,168,220,82.2988,832988,14
4137,167,220,82.2894,832894,14
3795,43,219,82.2608,832608,14
3921,169,219,82.2525,832525,14
138,139,201,82.2418,832418,14
1536,116,208,82.2356,832356,10
87,88,201,82.2029,832029,14
1472,52,208,82.187,831870,14
1183,174,206,82.185,831850,14
2037,202,210,82.1689,831689,28
3065,175,215,82.1606,831606,14
2933,43,215,82.1504,831504,14
1593,173,208,82.1386,831386,14
4135,165,220,82.1221,831221,14
3497,178,217,82.1172,831172,14
2098,54,211,82.1009,831009,14
2523,58,213,82.1001,831001,14
3085,195,215,82.0882,830882,16
744,142,204,82.0852,830852,14
1105,96,206,82.0768,830768,12
1313,99,207,82.0532,830532,12
1619,199,208,82.0501,830501,30
3492,173,217,82.0175,830175,14
581,181,203,82.0074,830074,16
720,118,204,81.9962,829962,10
342,143,202,81.9845,829845,14
2312,58,212,81.9614,829614,14
3662,127,218,81.9395,829395,10
4164,194,220,81.933,829330,14
1150,141,206,81.9318,829318,14
3937,185,219,81.9238,829238,14
51,52,201,81.921,829210,14
2036,201,210,81.8848,828848,28
4150,180,220,81.8841,828841,14
1893,58,210,81.8736,828736,14
1743,116,209,81.8354,828354,10
1720,93,209,81.833,828330,12
1834,207,209,81.8311,828311,56
3496,177,217,81.8083,828083,14
622,20,204,81.7956,827956,16
3852,100,219,81.7926,827926,10
684,82,204,81.7893,827893,16
2096,52,211,81.7874,827874,14
341,142,202,81.7659,827659,14
4182,212,220,81.7541,827541,26
331,132,202,81.734,827340,16
3578,43,218,81.7292,827292,14
3713,178,218,81.7266,827266,14
700,98,204,81.7163,827163,12
4013,43,220,81.7084,827084,14
3920,168,219,81.7068,827068,14
2641,176,213,81.6946,826946,14
1473,53,208,81.693,826930,14
981,176,205,81.6856,826856,16
902,97,205,81.6739,826739,12
225,26,202,81.6721,826721,16
2635,170,213,81.6461,826461,14
1960,125,210,81.6394,826394,10
2102,58,211,81.6367,826367,14
4148,178,220,81.6209,826209,14
3363,44,217,81.6104,826104,14
4147,177,220,81.6043,826043,14
53,54,201,81.5856,825856,14
2160,116,211,81.5832,825832,10
335,136,202,81.5207,825207,14
2509,44,213,81.4747,824747,14
3965,213,219,81.4693,824693,32
1678,51,209,81.4629,824629,14
1305,91,207,81.4622,824622,12
1340,126,207,81.4447,824447,10
1680,53,209,81.436,824360,14
3698,163,218,81.4073,824073,14
2370,116,212,81.3887,823887,10
319,120,202,81.378,823780,12
730,128,204,81.3717,823717,14
4146,176,220,81.3654,823654,14
3064,174,215,81.3446,823446,14
1519,99,208,81.3153,823153,12
251,52,202,81.3108,823108,14
2524,59,213,81.3101,823101,14
2313,59,212,81.3101,823101,14
1065,56,206,81.2995,822995,14
3502,183,217,81.2892,822892,14
1070,61,206,81.2873,822873,14
886,81,205,81.2746,822746,14
1758,131,209,81.2392,822392,16
141,142,201,81.2258,822258,14
2636,171,213,81.2257,822257,14
3727,192,218,81.1626,821626,14
2853,176,214,81.1366,821366,14
1097,88,206,81.1074,821074,14
783,181,204,81.0883,820883,16
923,118,205,81.0364,820364,10
853,48,205,81.0287,820287,14
3717,182,218,81.0205,820205,14
1545,125,208,81.0187,820187,10
17,18,201,80.9079,819079,16
4132,162,220,80.8948,818948,14
3533,214,217,80.8933,818933,44
2297,43,212,80.8494,818494,14
2087,43,211,80.8486,818486,14
2846,169,214,80.8445,818445,14
1471,51,208,80.8421,818421,14
3934,182,219,80.8333,818333,14
101,102,201,80.8302,818302,14
2239,195,211,80.8274,818274,22
460,60,203,80.8148,818148,14
514,114,203,80.813,818130,10
4151,181,220,80.8079,818079,14
1499,79,208,80.8039,818039,14
3933,181,219,80.7839,817839,14
3362,43,217,80.7659,817659,14
2934,44,215,80.7622,817622,14
2806,129,214,80.7613,817613,10
24,25,201,80.7504,817504,16
3374,55,217,80.7391,817391,14
2247,203,211,80.7328,817328,28
1314,100,207,80.7163,817163,12
2296,42,212,80.7142,817142,14
3769,17,219,80.7069,817069,18
3069,179,215,80.7021,817021,14
851,46,205,80.6708,816708,14
1260,46,207,80.6502,816502,14
451,51,203,80.6457,816457,14
2033,198,210,80.6238,816238,24
339,140,202,80.6044,816044,14
2137,93,211,80.591,815910,12
3489,170,217,80.5752,815752,14
2728,51,214,80.5559,815559,14
2516,51,213,80.5559,815559,14
247,48,202,80.5468,815468,14
1141,132,206,80.5423,815423,16
2867,190,214,80.5132,815132,14
1063,54,206,80.4918,814918,14
3919,167,219,80.4525,814525,14
656,54,204,80.4495,814495,14
927,122,205,80.4359,814359,10
648,46,204,80.419,814190,14
86,87,201,80.393,813930,14
653,51,204,80.3802,813802,14
2872,195,214,80.3575,813575,16
3272,168,216,80.3276,813276,14
2716,39,214,80.3201,813201,14
382,183,202,80.3185,813185,20
3770,18,219,80.3083,813083,18
3058,168,215,80.3075,813075,14
26,27,201,80.2882,812882,16
3299,195,216,80.2873,812873,16
1265,51,207,80.2854,812854,14
2294,40,212,80.2699,812699,14
3066,176,215,80.2662,812662,14
1193,184,206,80.2587,812587,16
454,54,203,80.2295,812295,14
2776,99,214,80.1948,811948,12
52,53,201,80.19,811900,14
2637,172,213,80.1818,811818,14
3929,177,219,80.1739,811739,14
258,59,202,80.1332,811332,14
1028,19,206,80.1304,811304,16
824,19,205,80.1304,811304,16
1541,121,208,80.1284,811284,10
537,137,203,80.1207,811207,14
3487,168,217,80.1196,811196,14
1752,125,209,80.108,811080,10
1821,194,209,80.1053,811053,22
3728,193,218,80.0793,810793,14
3282,178,216,80.0451,810451,14
3946,194,219,80.0349,810349,14
946,141,205,80.0096,810096,14
1107,98,206,80.0088,810088,12
314,115,202,79.9809,809809,10
3156,52,216,79.9663,809663,14
3371,52,217,79.9613,809613,14
2518,53,213,79.9586,809586,14
1054,45,206,79.9548,809548,14
1614,194,208,79.9522,809522,22
3418,99,217,79.8936,808936,10
2142,98,211,79.8904,808904,12
980,175,205,79.8599,808599,14
662,60,204,79.8448,808448,14
1294,80,207,79.8098,808098,16
3964,212,219,79.7847,807847,30
2449,195,212,79.7715,807715,20
3087,197,215,79.7604,807604,20
2730,53,214,79.7348,807348,14
3576,41,218,79.7147,807147,14
2522,57,213,79.7098,807098,14
3987,17,220,79.7085,807085,18
2222,178,211,79.7079,807079,14
226,27,202,79.6994,806994,16
1827,200,209,79.6959,806959,30
119,120,201,79.6846,806846,12
2504,39,213,79.6804,806804,14
4011,41,220,79.674,806740,14
3793,41,219,79.674,806740,14
859,54,205,79.6575,806575,14
144,145,201,79.6531,806531,14
2233,189,211,79.6294,806294,16
2306,52,212,79.6261,806261,14
3417,98,217,79.6185,806185,10
1009,204,205,79.5982,805982,90
823,18,205,79.5951,805951,18
2450,196,212,79.5943,805943,22
2084,40,211,79.5887,805887,14
3945,193,219,79.5672,805672,14
978,173,205,79.5622,805622,14
2842,165,214,79.5606,805606,14
1611,191,208,79.559,805590,20
2878,201,214,79.5484,805484,20
2848,171,214,79.5454,805454,14
3594,59,218,79.5448,805448,14
987,182,205,79.537,805370,16
518,118,203,79.4993,804993,10
3361,42,217,79.4893,804893,14
1546,126,208,79.4841,804841,10
1394,180,207,79.4775,804775,14
3358,39,217,79.4514,804514,14
3930,178,219,79.441,804410,14
3634,99,218,79.4044,804044,10
1670,43,209,79.3964,803964,14
1463,43,208,79.3964,803964,14
722,120,204,79.3854,803854,10
4163,193,220,79.3829,803829,14
1312,98,207,79.3562,803562,12
146,147,201,79.3463,803463,14
261,62,202,79.3198,803198,14
1066,57,206,79.302,803020,14
862,57,205,79.2974,802974,14
1805,178,209,79.2775,802775,14
2657,192,213,79.2694,802694,16
143,144,201,79.2638,802638,14
139,140,201,79.259,802590,14
721,119,204,79.2579,802579,10
58,59,201,79.2477,802477,14
2305,51,212,79.2315,802315,14
1108,99,206,79.225,802250,12
114,115,201,79.2237,802237,10
1191,182,206,79.2149,802149,16
979,174,205,79.1919,801919,14
2718,41,214,79.1838,801838,14
1418,204,207,79.1255,801255,46
447,47,203,79.1195,801195,14
3505,186,217,79.1141,801141,14
457,57,203,79.0901,800901,14
500,100,203,79.073,800730,12
3319,215,216,79.0522,800522,80
2424,170,212,79.032,800320,14
133,134,201,79.0275,800275,14
2245,201,211,78.9938,799938,30
654,52,204,78.9756,799756,14
1889,54,210,78.9752,799752,14
3851,99,219,78.9648,799648,10
1311,97,207,78.9421,799421,12
3810,58,219,78.9284,799284,14
3507,188,217,78.9098,799098,14
2720,43,214,78.8963,798963,14
4068,98,220,78.8946,798946,10
3850,98,219,78.8946,798946,10
3293,189,216,78.8848,798848,14
3074,184,215,78.8767,798767,14
3419,100,217,78.8759,798759,10
3287,183,216,78.8738,798738,14
523,123,203,78.8397,798397,14
4067,97,220,78.8392,798392,10
1877,42,210,78.8339,798339,14
2857,180,214,78.8073,798073,14
1130,121,206,78.7411,797411,10
420,20,203,78.7192,797192,16
3273,169,216,78.7139,797139,14
3204,100,216,78.6839,796839,10
3447,128,217,78.6792,796792,10
2086,42,211,78.676,796760,14
3203,99,216,78.6718,796718,10
4154,184,220,78.6669,796669,14
866,61,205,78.6436,796436,14
4152,182,220,78.6397,796397,14
1256,42,207,78.6379,796379,14
2038,203,210,78.6254,796254,28
3145,41,216,78.6237,796237,14
2931,41,215,78.6237,796237,14
3935,183,219,78.6195,796195,14
3488,169,217,78.6144,796144,14
2432,178,212,78.6005,796005,14
3511,192,217,78.578,795780,14
3270,166,216,78.5763,795763,14
583,183,203,78.558,795580,16
2035,200,210,78.5575,795575,28
1624,204,208,78.5543,795543,44
2099,55,211,78.5266,795266,14
3936,184,219,78.4725,794725,14
1182,173,206,78.4715,794715,14
2989,99,215,78.4651,794651,10
118,119,201,78.4271,794271,12
3514,195,217,78.4215,794215,16
1716,89,209,78.3994,793994,14
3944,192,219,78.3944,793944,14
1334,120,207,78.3905,793905,10
766,164,204,78.3753,793753,14
130,131,201,78.3521,793521,14
540,140,203,78.3428,793428,14
701,99,204,78.3291,793291,12
1057,48,206,78.3097,793097,14
2454,200,212,78.2973,792973,24
3966,214,219,78.2811,792811,36
1331,117,207,78.2658,792658,10
4066,96,220,78.2647,792647,10
850,45,205,78.239,792390,14
3635,100,218,78.2249,792249,10
3849,97,219,78.2158,792158,10
2767,90,214,78.1927,791927,10
3288,184,216,78.143,791430,14
1721,94,209,78.1052,791052,12
3932,180,219,78.1006,791006,14
3148,44,216,78.0849,790849,14
1797,170,209,78.0848,790848,14
552,152,203,78.0581,790581,16
2242,198,211,78.0575,790575,22
984,179,205,78.0568,790568,16
891,86,205,78.0566,790566,14
945,140,205,78.0518,790518,14
3970,218,219,78.0447,790447,76
217,18,202,78.0409,790409,16
1399,185,207,78.0343,790343,16
3633,98,218,78.0323,790323,10
2991,101,215,78.0168,790168,12
3483,164,217,77.9915,789915,14
1892,57,210,77.9701,789701,14
2990,100,215,77.9586,789586,10
1878,43,210,77.9404,789404,14
1154,145,206,77.916,789160,14
1149,140,206,77.9121,789121,14
2719,42,214,77.895,788950,14
2735,58,214,77.8816,788816,14
690,88,204,77.8721,788721,14
1258,44,207,77.8665,788665,14
2844,167,214,77.8561,788561,14
137,138,201,77.8095,788095,14
260,61,202,77.8062,788062,14
452,52,203,77.8029,788029,14
323,124,202,77.7915,787915,14
3077,187,215,77.7872,787872,14
1894,59,210,77.7852,787852,14
3206,102,216,77.7732,787732,10
450,50,203,77.7676,787676,14
50,51,201,77.7622,787622,14
1953,118,210,77.755,787550,10
2932,42,215,77.7485,787485,14
3292,188,216,77.7362,787362,14
4012,42,220,77.7353,787353,14
1261,47,207,77.7345,787345,14
60,61,201,77.7338,787338,14
4010,40,220,77.7014,787014,14
1270,56,207,77.7003,787003,14
2103,59,211,77.6982,786982,14
2508,43,213,77.6674,786674,14
977,172,205,77.6635,786635,14
4181,211,220,77.655,786550,26
300,101,202,77.6225,786225,12
3703,168,218,77.608,786080,14
3359,40,217,77.5977,785977,14
3144,40,216,77.5977,785977,14
3575,40,218,77.5977,785977,14
1806,179,209,77.5947,785947,14
318,119,202,77.5864,785864,10
3202,98,216,77.5784,785784,10
286,87,202,77.5712,785712,14
3963,211,219,77.5666,785666,26
3723,188,218,77.5417,785417,14
3939,187,219,77.5105,785105,14
82,83,201,77.4831,784831,16
3721,186,218,77.4455,784455,14
2507,42,213,77.4428,784428,14
3726,191,218,77.4411,784411,14
534,134,203,77.4309,784309,14
2442,188,212,77.4261,784261,14
1461,41,208,77.4119,784119,14
3275,171,216,77.4023,784023,14
2383,129,212,77.3979,783979,10
2659,194,213,77.386,783860,18
1830,203,209,77.3726,783726,36
3205,101,216,77.3626,783626,10
2030,195,210,77.3535,783535,22
343,144,202,77.3227,783227,14
2727,50,214,77.2959,782959,14
852,47,205,77.2852,782852,14
1056,47,206,77.2804,782804,14
3079,189,215,77.2694,782694,14
2594,129,213,77.2525,782525,10
47,48,201,77.2052,782052,14
3706,171,218,77.2023,782023,14
1055,46,206,77.1942,781942,14
3503,184,217,77.1939,781939,14
3506,187,217,77.1862,781862,14
924,119,205,77.1842,781842,10
520,120,203,77.1666,781666,10
19,20,201,77.165,781650,16
219,20,202,77.165,781650,16
488,88,203,77.1227,781227,14
4140,170,220,77.096,780960,14
3720,185,218,77.0918,780918,14
3879,127,219,77.0482,780482,10
1212,203,206,77.0469,780469,48
3078,188,215,77.0435,780435,14
1508,88,208,77.0298,780298,14
445,45,203,77.0038,780038,14
2946,56,215,77.0019,780019,14
804,202,204,77.001,780010,60
252,53,202,76.9928,779928,14
2940,50,215,76.9926,779926,14
4188,218,220,76.9806,779806,56
3794,42,219,76.9746,779746,14
1590,170,208,76.9701,779701,14
2664,199,213,76.9611,779611,20
3297,193,216,76.9434,779434,16
3593,58,218,76.9129,779129,14
