,fast_ma,slow_ma,profit,end_capital,number_of_trades
1776,6,135,192.7462,1937462,32
1022,35,129,192.717,1937170,20
1910,6,136,192.6765,1936765,32
1807,37,135,192.6747,1936747,20
1646,9,134,192.6364,1936364,26
831,97,127,192.5319,1935319,30
1145,30,130,192.4249,1934249,20
2024,120,136,192.3995,1933995,36
1779,9,135,192.2486,1932486,26
1732,95,134,192.1851,1931851,26
712,103,126,192.1202,1931202,32
600,115,125,192.0999,1930999,40
1272,28,131,192.0531,1930531,20
1279,35,131,192.0053,1930053,20
521,36,125,191.9736,1929736,20
1144,29,130,191.95,1929500,20
721,112,126,191.7155,1927155,40
2082,43,137,191.6754,1926754,20
354,114,123,191.6211,1926211,40
2019,115,136,191.5061,1925061,34
829,95,127,191.474,1924740,30
769,35,127,191.386,1923860,20
1671,34,134,191.3522,1923522,20
2075,36,137,191.2635,1922635,20
1284,40,131,191.2453,1922453,20
810,76,127,191.243,1922430,28
1111,124,129,190.8404,1918404,54
2014,110,136,190.7511,1917511,32
1895,125,135,190.6332,1916332,44
640,31,126,190.5385,1915385,20
343,103,123,190.5337,1915337,32
2051,12,137,190.3686,1913686,24
961,101,128,190.3235,1913235,32
386,24,124,190.1254,1911254,22
1021,34,129,189.9845,1909845,20
686,77,126,189.9128,1909128,28
2346,34,139,189.8524,1908524,20
460,98,124,189.7723,1907723,32
1812,42,135,189.711,1907110,20
2486,36,140,189.6189,1906189,20
515,30,125,189.5114,1905114,22
1678,41,134,189.4428,1904428,20
1488,114,132,189.4304,1904304,34
578,93,125,189.4214,1904214,30
1618,113,133,189.3703,1903703,34
2296,121,138,189.3283,1903283,36
705,96,126,189.2945,1902945,30
606,121,125,189.1445,1901445,58
347,107,123,188.9322,1899322,38
1945,41,136,188.897,1898970,20
1947,43,136,188.8635,1898635,20
1102,115,129,188.843,1898430,36
220,101,122,188.8237,1898237,32
143,24,122,188.8205,1898205,22
2190,15,138,188.8006,1898006,24
2338,26,139,188.6924,1896924,20
847,113,127,188.6004,1896004,38
1214,99,130,188.5596,1895596,30
372,10,124,188.4775,1894775,26
2465,15,140,188.4363,1894363,24
2080,41,137,188.4089,1894089,20
899,39,128,188.3865,1893865,20
2074,35,137,188.2657,1892657,20
2458,8,140,188.256,1892560,26
10,11,121,188.2467,1892467,26
222,103,122,188.2305,1892305,34
1648,11,134,188.2042,1892042,26
1782,12,135,188.1497,1891497,24
461,99,124,188.1414,1891414,32
263,23,123,188.1272,1891272,22
1354,110,131,188.0922,1890922,34
36,37,121,188.0694,1890694,24
1113,126,129,188.0155,1890155,62
456,94,124,187.9446,1889446,30
1225,110,130,187.9398,1889398,34
1275,31,131,187.9115,1889115,20
226,107,122,187.8403,1888403,40
1406,32,132,187.8333,1888333,22
1017,30,129,187.7982,1887982,20
894,34,128,187.7811,1887811,20
1789,19,135,187.7632,1887632,22
2434,122,139,187.734,1887340,36
279,39,123,187.7281,1887281,20
957,97,128,187.7267,1887267,30
525,40,125,187.6814,1886814,20
216,97,122,187.6767,1886767,32
336,96,123,187.6381,1886381,34
271,31,123,187.6293,1886293,22
1018,31,129,187.5134,1885134,20
462,100,124,187.4938,1884938,32
395,33,124,187.3876,1883876,22
2341,29,139,187.3845,1883845,20
632,23,126,187.3823,1883823,22
584,99,125,187.2895,1882895,32
1280,36,131,187.2249,1882249,20
891,31,128,187.2161,1882161,20
706,97,126,187.1946,1881946,32
131,12,122,187.1261,1881261,26
2218,43,138,187.1214,1881214,20
1087,100,129,187.0935,1880935,32
397,35,124,187.0607,1880607,20
2015,111,136,186.9443,1879443,32
1410,36,132,186.9262,1879262,20
577,92,125,186.8902,1878902,30
1252,8,131,186.8567,1878567,28
1382,8,132,186.8508,1878508,28
475,113,124,186.8462,1878462,40
95,96,121,186.8357,1878357,32
2198,23,138,186.7705,1877705,20
1270,26,131,186.7064,1877064,20
2062,23,137,186.6994,1876994,20
2181,6,138,186.6005,1876005,28
1340,96,131,186.5194,1875194,30
2342,30,139,186.3721,1873721,20
1409,35,132,186.3656,1873656,20
1208,93,130,186.3146,1873146,30
1234,119,130,186.2189,1872189,40
1879,109,135,186.1766,1871766,32
1513,8,133,186.0722,1870722,28
1864,94,135,186.0442,1870442,26
1882,112,135,186.0181,1870181,36
1365,121,131,185.9897,1869897,44
1941,37,136,185.9782,1869782,20
985,125,128,185.9766,1869766,62
1146,31,130,185.9191,1869191,20
1679,42,134,185.8938,1868938,20
1155,40,130,185.8482,1868482,20
1615,110,133,185.8288,1868288,34
1878,108,135,185.8065,1868065,34
2327,15,139,185.7101,1867101,24
642,33,126,185.5901,1865901,20
2212,37,138,185.5757,1865757,20
1645,8,134,185.5663,1865663,28
1516,11,133,185.5449,1865449,26
982,122,128,185.538,1865380,52
834,100,127,185.5209,1865209,32
1142,27,130,185.4023,1864023,20
1156,41,130,185.203,1862030,20
2160,121,137,185.13,1861300,36
830,96,127,185.0616,1860616,30
764,30,127,184.9661,1859661,20
707,98,126,184.9538,1859538,32
708,99,126,184.9519,1859519,32
2348,36,139,184.8958,1858958,20
1627,122,133,184.8943,1858943,40
1104,117,129,184.8847,1858847,38
981,121,128,184.3734,1853734,52
1778,8,135,184.3555,1853555,30
562,77,125,184.2846,1852846,28
2423,111,139,184.2083,1852083,34
704,95,126,184.0385,1850385,30
809,75,127,183.7717,1847717,28
1734,97,134,183.5718,1845718,30
1085,98,129,183.458,1844580,30
1735,98,134,183.4547,1844547,28
508,23,125,183.4475,1844475,22
1239,124,130,183.416,1844160,52
2349,37,139,183.4134,1844134,20
28,29,121,183.3434,1843434,22
2466,16,140,183.2254,1842254,24
2573,123,140,183.1872,1841872,36
2328,16,139,183.156,1841560,24
1141,26,130,183.0024,1840024,20
2193,18,138,182.9213,1839213,22
159,40,122,182.7949,1837949,22
580,95,125,182.7137,1837137,30
476,114,124,182.6822,1836822,40
1009,22,129,182.6726,1836726,26
2297,122,138,182.4755,1834755,36
561,76,125,182.4042,1834042,28
2340,28,139,182.2115,1832115,20
1084,97,129,182.1957,1831957,30
341,101,123,182.0993,1830993,32
1403,29,132,182.0892,1830892,20
853,119,127,182.0577,1830577,46
1813,43,135,182.0374,1830374,20
1080,93,129,182.03,1830300,30
724,115,126,181.9965,1829965,40
1946,42,136,181.9411,1829411,22
11,12,121,181.9124,1829124,26
1649,12,134,181.8455,1828455,24
1650,13,134,181.837,1828370,24
2054,15,137,181.8268,1828268,24
1401,27,132,181.8229,1828229,20
1794,24,135,181.8087,1828087,20
582,97,125,181.7855,1827855,32
389,27,124,181.7074,1827074,22
1916,12,136,181.6889,1826889,24
900,40,128,181.6834,1826834,20
599,114,125,181.5564,1825564,40
1498,124,132,181.4688,1824688,50
272,32,123,181.3625,1823625,22
2351,39,139,181.2016,1822016,20
1868,98,135,181.1791,1821791,30
869,9,128,181.1679,1821679,26
1935,31,136,181.1185,1821185,20
1229,114,130,181.1143,1821143,36
1210,95,130,181.0655,1820655,30
2189,14,138,181.0135,1820135,24
827,93,127,181.0095,1820095,30
1101,114,129,180.96,1819600,36
31,32,121,180.9547,1819547,24
469,107,124,180.8906,1818906,34
2055,16,137,180.8527,1818527,24
727,118,126,180.7807,1817807,42
714,105,126,180.549,1815490,34
935,75,128,180.5233,1815233,28
1076,89,129,180.5104,1815104,26
2063,24,137,180.479,1814790,20
2463,13,140,180.3985,1813985,24
1733,96,134,180.2976,1812976,28
1736,99,134,180.2602,1812602,28
1801,31,135,180.2359,1812359,20
2456,6,140,180.1794,1811794,26
114,115,121,179.9557,1809557,46
1928,24,136,179.7766,1807766,20
12,13,121,179.6721,1806721,28
398,36,124,179.6675,1806675,22
1806,36,135,179.5449,1805449,20
1015,28,129,179.5073,1805073,20
644,35,126,179.4871,1804871,20
1218,103,130,179.3913,1803913,32
734,125,126,179.3326,1803326,102
1514,9,133,179.2008,1802008,26
1124,9,130,179.1754,1801754,26
2549,99,140,178.9083,1799083,26
2052,13,137,178.8415,1798415,24
455,93,124,178.8091,1798091,30
2211,36,138,178.772,1797720,20
1385,11,132,178.7534,1797534,26
888,28,128,178.5481,1795481,22
2422,110,139,178.4351,1794351,34
808,74,127,178.242,1792420,28
27,28,121,178.222,1792220,22
1912,8,136,178.2161,1792161,28
2410,98,139,178.1973,1791973,26
2026,122,136,178.0221,1790221,38
855,121,127,178.0097,1790097,50
516,31,125,178.0007,1790007,22
1487,113,132,177.9593,1789593,34
1917,13,136,177.8894,1788894,24
1798,28,135,177.6432,1786432,22
99,100,121,177.5548,1785548,32
148,29,122,177.4845,1784845,22
512,27,125,177.3814,1783814,22
102,103,121,177.3453,1783453,32
1112,125,129,177.2984,1782984,58
1869,99,135,177.2536,1782536,30
1404,30,132,177.1641,1781641,20
2320,8,139,177.1637,1781637,28
1394,20,132,177.1408,1781408,26
887,27,128,177.1368,1781368,20
1023,36,129,177.1156,1781156,20
1535,30,133,177.1011,1781011,20
2489,39,140,177.091,1780910,20
1386,12,132,177.0125,1780125,26
590,105,125,176.9743,1779743,34
731,122,126,176.9328,1779328,58
774,40,127,176.9132,1779132,20
1673,36,134,176.9105,1779105,20
902,42,128,176.9034,1779034,20
2183,8,138,176.8351,1778351,30
219,100,122,176.7363,1777363,32
2204,29,138,176.7147,1777147,20
1518,13,133,176.709,1777090,26
1894,124,135,176.6928,1776928,40
2068,29,137,176.6733,1776733,20
2479,29,140,176.61,1776100,20
836,102,127,176.6078,1776078,32
936,76,128,176.5777,1775777,26
2016,112,136,176.512,1775120,32
1029,42,129,176.4954,1774954,20
723,114,126,176.4442,1774442,40
970,110,128,176.0865,1770865,34
684,75,126,175.7855,1767855,28
1600,95,133,175.6753,1766753,28
2493,43,140,175.6488,1766488,20
355,115,123,175.5866,1765866,42
391,29,124,175.5753,1765753,22
2355,43,139,175.5642,1765642,20
1075,88,129,175.5497,1765497,26
151,32,122,175.4573,1764573,24
160,41,122,175.4209,1764209,20
458,96,124,175.0374,1760374,32
32,33,121,175.0216,1760216,24
852,118,127,174.995,1759950,42
1880,110,135,174.8788,1758788,32
100,101,121,174.8097,1758097,32
1088,101,129,174.6687,1756687,32
1866,96,135,174.5136,1755136,26
996,9,129,174.4845,1754845,26
269,29,123,174.4639,1754639,22
1286,42,131,174.4473,1754473,20
1541,36,133,174.4444,1754444,22
2076,37,137,174.3589,1753589,20
2326,14,139,174.3049,1753049,24
1865,95,135,174.2975,1752975,26
1346,102,131,174.2845,1752845,32
518,33,125,174.2787,1752787,22
1605,100,133,174.1994,1751994,28
839,105,127,174.1724,1751724,34
1126,11,130,174.1447,1751447,26
1014,27,129,174.1294,1751294,20
2150,111,137,174.1044,1751044,32
664,55,126,174.0283,1750283,22
2464,14,140,174.0074,1750074,24
2191,16,138,173.657,1746570,24
2548,98,140,173.6439,1746439,26
1918,14,136,173.6201,1746201,24
889,29,128,173.5972,1745972,20
1746,109,134,173.1196,1741196,34
896,36,128,173.0442,1740442,20
1783,13,135,172.9091,1739091,24
649,40,126,172.909,1739090,20
1016,29,129,172.7612,1737612,20
1534,29,133,172.6366,1736366,20
953,93,128,172.4171,1734171,30
1383,9,132,172.366,1733660,26
1226,111,130,172.2944,1732944,34
1867,97,135,172.1407,1731407,28
1338,94,131,172.0777,1730777,28
1253,9,131,172.0116,1730116,26
2203,28,138,171.9478,1729478,20
2067,28,137,171.9414,1729414,20
2318,6,139,171.8866,1728866,26
960,100,128,171.8246,1728246,32
2188,13,138,171.7514,1727514,24
2053,14,137,171.7347,1727347,24
2057,18,137,171.6845,1726845,22
1098,111,129,171.6815,1726815,34
2131,92,137,171.6551,1726551,26
517,32,125,171.6362,1726362,22
965,105,128,171.6149,1726149,34
1240,125,130,171.5655,1725655,54
777,43,127,171.5404,1725404,20
1387,13,132,171.4455,1724455,26
1814,44,135,171.4214,1724214,20
1216,101,130,171.2791,1722791,32
2325,13,139,171.2299,1722299,24
339,99,123,171.2106,1722106,32
1940,36,136,171.1561,1721561,20
1948,44,136,171.1183,1721183,20
441,79,124,171.0958,1720958,26
218,99,122,171.0852,1720852,32
828,94,127,171.0459,1720459,30
700,91,126,171.0089,1720089,30
273,33,123,171.0037,1720037,22
2132,93,137,170.98,1719800,26
1767,130,134,170.9604,1719604,60
274,34,123,170.9345,1719345,24
1074,87,129,170.8943,1718943,26
947,87,128,170.7979,1717979,26
152,33,122,170.7676,1717676,24
1656,19,134,170.7008,1717008,26
213,94,122,170.6832,1716832,32
1345,101,131,170.5547,1715547,30
1235,120,130,170.5168,1715168,44
2433,121,139,170.5,1715000,36
1517,12,133,170.4492,1714492,26
1470,96,132,170.4419,1714419,28
23,24,121,170.4399,1714399,22
638,29,126,170.3425,1713425,22
2285,110,138,170.3263,1713263,34
1030,43,129,170.2742,1712742,20
1158,43,130,170.2742,1712742,20
457,95,124,170.2689,1712689,32
1028,41,129,170.178,1711780,20
1922,18,136,170.1705,1711705,22
826,92,127,170.1602,1711602,30
393,31,124,170.0813,1710813,22
1920,16,136,169.9873,1709873,24
39,40,121,169.9513,1709513,24
945,85,128,169.908,1709080,26
1474,100,132,169.7663,1707663,30
394,32,124,169.6339,1706339,22
2162,123,137,169.5946,1705946,38
1061,74,129,169.563,1705630,28
2083,44,137,169.4719,1704719,20
1109,122,129,169.4031,1704031,54
1731,94,134,169.2567,1702567,26
275,35,123,169.2382,1702382,24
520,35,125,169.0108,1700108,20
2017,113,136,168.8652,1698652,34
703,94,126,168.7942,1697942,30
150,31,122,168.536,1695360,22
1768,131,134,168.4043,1694043,64
1077,90,129,168.3872,1693872,30
1157,42,130,168.3022,1693022,20
1255,11,131,168.2542,1692542,26
1319,75,131,168.2168,1692168,26
2219,44,138,168.0559,1690559,20
1366,122,131,167.9836,1689836,48
101,102,121,167.9112,1689112,34
1730,93,134,167.8184,1688184,26
2273,98,138,167.7723,1687723,26
1256,12,131,167.7304,1687304,26
1652,15,134,167.7071,1687071,24
983,123,128,167.448,1684480,54
1446,72,132,167.3656,1683656,22
2356,44,139,167.3295,1683295,22
2223,48,138,167.2678,1682678,20
1357,113,131,167.2497,1682497,34
276,36,123,167.0964,1680964,24
962,102,128,167.0798,1680798,32
2027,123,136,167.0402,1680402,38
2046,7,137,166.9209,1679209,30
1933,29,136,166.8088,1678088,22
811,77,127,166.6896,1676896,28
872,12,128,166.419,1674190,26
882,22,128,166.4068,1674068,24
1008,21,129,166.2737,1672737,26
1996,92,136,166.2628,1672628,26
1469,95,132,166.1051,1671051,28
1799,29,135,166.0791,1670791,20
564,79,125,166.0586,1670586,26
1784,14,135,166.0417,1670417,24
756,22,127,166.007,1670070,24
2056,17,137,165.8717,1668717,24
1599,94,133,165.7679,1667679,26
1496,122,132,165.7364,1667364,46
1136,21,130,165.7298,1667298,26
1341,97,131,165.6408,1666408,30
2498,48,140,165.5621,1665621,18
147,28,122,165.4711,1664711,22
1091,104,129,165.4662,1664662,32
404,42,124,165.355,1663550,20
699,90,126,165.2966,1662966,30
1064,77,129,165.2297,1662297,26
650,41,126,165.162,1661620,20
221,102,122,165.1262,1661262,32
390,28,124,165.0134,1660134,22
1603,98,133,164.9531,1659531,28
849,115,127,164.9442,1659442,40
1060,73,129,164.8573,1658573,28
41,42,121,164.8542,1658542,22
153,34,122,164.8526,1658526,24
1475,101,132,164.8303,1658303,30
948,88,128,164.8296,1658296,30
583,98,125,164.5714,1655714,32
30,31,121,164.5072,1655072,24
1191,76,130,164.5004,1655004,26
901,41,128,164.4947,1654947,20
776,42,127,164.4125,1654125,20
637,28,126,164.3722,1653722,22
702,93,126,164.3606,1653606,30
2404,92,139,164.3329,1653329,26
33,34,121,164.2918,1652918,24
762,28,127,164.2823,1652823,20
1497,123,132,164.2009,1652009,46
2002,98,136,164.1682,1651682,28
1694,57,134,164.0334,1650334,18
598,113,125,164.0227,1650227,40
1900,130,135,163.9691,1649691,56
13,14,121,163.9631,1649631,28
1998,94,136,163.9313,1649313,26
1342,98,131,163.9097,1649097,30
713,104,126,163.872,1648720,32
1863,93,135,163.8685,1648685,26
1315,71,131,163.855,1648550,22
29,30,121,163.8069,1648069,24
238,119,122,163.7988,1647988,60
964,104,128,163.7651,1647651,32
172,53,122,163.7514,1647514,24
392,30,124,163.725,1647250,22
952,92,128,163.5876,1645876,30
1311,67,131,163.5068,1645068,22
1444,70,132,163.5004,1645004,22
2000,96,136,163.4328,1644328,26
1997,93,136,163.3571,1643571,26
1063,76,129,163.3479,1643479,26
1601,96,133,163.3445,1643445,28
155,36,122,163.3415,1643415,24
1230,115,130,163.3171,1643171,36
666,57,126,163.1309,1641309,24
2360,48,139,163.1265,1641265,18
542,57,125,163.1091,1641091,24
35,36,121,163.0999,1640999,24
211,92,122,163.0677,1640677,30
1602,97,133,162.7841,1637841,28
1238,123,130,162.762,1637620,54
1547,42,133,162.7433,1637433,20
333,93,123,162.6874,1636874,30
715,106,126,162.635,1636350,34
115,116,121,162.5314,1635314,50
154,35,122,162.5175,1635175,24
270,30,123,162.3635,1633635,22
1445,71,132,162.2794,1632794,22
857,123,127,162.1405,1631405,58
2287,112,138,162.1062,1631062,32
1759,122,134,162.0128,1630128,40
2494,44,140,161.8823,1628823,18
1370,126,131,161.8305,1628305,54
687,78,126,161.7523,1627523,26
2405,93,139,161.7503,1627503,26
820,86,127,161.7461,1627461,26
1785,15,135,161.7049,1627049,24
1443,69,132,161.7009,1627009,22
1207,92,130,161.6753,1626753,30
2224,49,138,161.6113,1626113,18
2137,98,137,161.5401,1625401,26
1666,29,134,161.3297,1623297,20
40,41,121,161.2805,1622805,24
2084,45,137,161.2395,1622395,20
484,122,124,161.0625,1620625,72
722,113,126,161.059,1620590,40
1958,54,136,160.9837,1619837,18
1932,28,136,160.882,1618820,20
1468,94,132,160.8316,1618316,30
1651,14,134,160.7581,1617581,24
1103,116,129,160.7565,1617565,38
903,43,128,160.6336,1616336,20
2087,48,137,160.4559,1614559,20
576,91,125,160.3413,1613413,30
2069,30,137,160.3312,1613312,20
2028,124,136,160.2544,1612544,40
454,92,124,160.2258,1612258,30
67,68,121,160.0837,1610837,28
1257,13,131,159.955,1609550,26
1570,65,133,159.9294,1609294,24
976,116,128,159.856,1608560,40
2151,112,137,159.8378,1608378,32
1636,131,133,159.7903,1607903,78
70,71,121,159.7585,1607585,28
1471,97,132,159.6816,1606816,28
651,42,126,159.5441,1605441,20
2362,50,139,159.5428,1605428,18
2090,51,137,159.4043,1604043,18
1316,72,131,159.1618,1601618,22
2205,30,138,159.1583,1601583,20
1520,15,133,159.123,1601230,26
527,42,125,159.0727,1600727,20
2268,93,138,159.0428,1600428,26
665,56,126,158.9551,1599551,24
217,98,122,158.8207,1598207,32
977,117,128,158.7684,1597684,40
1128,13,130,158.7018,1597018,26
439,77,124,158.6588,1596588,28
819,85,127,158.6031,1596031,26
1681,44,134,158.3973,1593973,20
1919,15,136,158.3918,1593918,24
268,28,123,158.3475,1593475,22
2003,99,136,158.3298,1593298,28
825,91,127,158.3049,1593049,30
281,41,123,158.2795,1592795,20
603,118,125,158.1948,1591948,48
951,91,128,158.0861,1590861,30
514,29,125,158.0613,1590613,22
1190,75,130,158.0561,1590561,26
332,92,123,158.0222,1590222,30
592,107,125,158.016,1590160,34
1312,68,131,157.9608,1589608,22
1892,122,135,157.8113,1588113,38
251,11,123,157.7172,1587172,26
933,73,128,157.6908,1586908,28
1320,76,131,157.667,1586670,26
1343,99,131,157.6652,1586652,30
1114,127,129,157.6076,1586076,74
1184,69,130,157.5915,1585915,24
1473,99,132,157.5314,1585314,30
2300,125,138,157.4906,1584906,40
1388,14,132,157.4826,1584826,26
1472,98,132,157.4358,1584358,30
149,30,122,157.3634,1583634,22
1957,53,136,157.2004,1582004,18
1747,110,134,157.1312,1581312,34
2403,91,139,157.0191,1580191,26
938,78,128,157.0094,1580094,26
1416,42,132,156.9594,1579594,20
1824,54,135,156.9185,1579185,20
2092,53,137,156.8377,1578377,18
416,54,124,156.8344,1578344,24
1574,69,133,156.8339,1578339,22
1241,126,130,156.8316,1578316,58
1680,43,134,156.6632,1576632,20
234,115,122,156.373,1573730,44
1862,92,135,156.2244,1572244,26
1921,17,136,156.064,1570640,24
200,81,122,156.0423,1570423,32
838,104,127,156.0067,1570067,32
1313,69,131,156.0012,1570012,24
97,98,121,155.9879,1569879,32
623,14,126,155.9362,1569362,26
1786,16,135,155.9241,1569241,24
375,13,124,155.8753,1568753,26
2286,111,138,155.8456,1568456,32
1186,71,130,155.8253,1568253,26
937,77,128,155.8196,1568196,26
318,78,123,155.7289,1567289,28
824,90,127,155.7199,1567199,30
1577,72,133,155.623,1566230,22
282,42,123,155.6135,1566135,20
1339,95,131,155.6014,1566014,28
1440,66,132,155.5389,1565389,22
2495,45,140,155.427,1564270,18
792,58,127,155.4151,1564151,24
1000,13,129,155.2939,1562939,26
498,13,125,155.2823,1562823,26
622,13,126,155.2574,1562574,26
1368,124,131,155.1155,1561155,54
2226,51,138,155.0672,1560672,18
2001,97,136,155.0425,1560425,26
1893,123,135,154.974,1559740,40
1760,123,134,154.9579,1559579,40
563,78,125,154.9529,1559529,28
1911,7,136,154.9378,1559378,32
1653,16,134,154.8807,1558807,24
805,71,127,154.7478,1557478,28
2457,7,140,154.7369,1557369,26
133,14,122,154.6149,1556149,26
480,118,124,154.4944,1554944,46
1777,7,135,154.4097,1554097,32
998,11,129,154.3708,1553708,26
999,12,129,154.352,1553520,26
997,10,129,154.1852,1551852,26
1254,10,131,154.1255,1551255,26
1125,10,130,154.1178,1551178,26
1521,16,133,154.0399,1550399,26
688,79,126,154.039,1550390,26
18,19,121,153.9642,1549642,24
1519,14,133,153.9059,1549059,26
2029,125,136,153.7722,1547722,42
730,121,126,153.7718,1547718,54
747,13,127,153.7238,1547238,26
442,80,124,153.7184,1547184,28
1259,15,131,153.7173,1547173,26
440,78,124,153.6095,1546095,28
631,22,126,153.4959,1544959,24
337,97,123,153.3707,1543707,32
2161,122,137,153.2861,1542861,36
161,42,122,153.2813,1542813,20
975,115,128,153.1814,1541814,38
1059,72,129,153.164,1541640,28
949,89,128,152.8689,1538689,30
775,41,127,152.8487,1538487,20
2266,91,138,152.7272,1537272,26
162,43,122,152.6809,1536809,22
2130,91,137,152.6693,1536693,26
2220,45,138,152.6261,1536261,22
652,43,126,152.6058,1536058,20
253,13,123,152.5438,1535438,26
132,13,122,152.5362,1535362,26
667,58,126,152.4555,1534555,24
581,96,125,152.4139,1534139,32
1999,95,136,152.3153,1533153,26
2136,97,137,152.2002,1532002,26
987,127,128,152.1479,1531479,106
1369,125,131,152.0954,1530954,52
950,90,128,152.0851,1530851,30
662,53,126,152.03,1530300,20
1331,87,131,152.0293,1530293,26
513,28,125,151.95,1529500,22
856,122,127,151.9489,1529489,54
1549,44,133,151.9358,1529358,20
137,18,122,151.6387,1526387,24
1899,129,135,151.6151,1526151,54
293,53,123,151.6033,1526033,24
541,56,125,151.3627,1523627,24
2357,45,139,151.357,1523570,22
1130,15,130,151.3525,1523525,26
1002,15,129,151.3289,1523289,26
2225,50,138,151.2292,1522292,18
453,91,124,151.1519,1521519,30
946,86,128,151.0543,1520543,26
683,74,126,150.9788,1519788,28
1072,85,129,150.9572,1519572,26
1056,69,129,150.9239,1519239,24
1333,89,131,150.9234,1519234,26
1203,88,130,150.8926,1518926,26
1204,89,130,150.8374,1518374,26
1332,88,131,150.7913,1517913,26
2089,50,137,150.7673,1517673,20
81,82,121,150.646,1516460,30
663,54,126,150.5862,1515862,22
540,55,125,150.5572,1515572,24
539,54,125,150.5473,1515473,22
1762,125,134,150.5087,1515087,44
1318,74,131,150.255,1512550,26
1188,73,130,150.1446,1511446,26
1629,124,133,150.1319,1511319,46
2091,52,137,150.0485,1510485,18
1953,49,136,149.9373,1509373,20
2093,54,137,149.8632,1508632,18
1500,126,132,149.7586,1507586,56
417,55,124,149.662,1506620,24
2363,51,139,149.5856,1505856,18
1127,12,130,149.5787,1505787,26
201,82,122,149.3776,1503776,30
68,69,121,149.376,1503760,28
254,14,123,149.252,1502520,26
1823,53,135,149.1391,1501391,20
1576,71,133,149.1342,1501342,22
748,14,127,149.1222,1501222,26
1089,102,129,149.108,1501080,32
2047,8,137,149.0363,1500363,28
2358,46,139,149.0146,1500146,18
1825,55,135,148.971,1499710,18
119,120,121,148.945,1499450,102
317,77,123,148.8309,1498309,28
1202,87,130,148.7722,1497722,26
873,13,128,148.7334,1497334,26
1582,77,133,148.6392,1496392,26
34,35,121,148.5843,1495843,24
419,57,124,148.5678,1495678,24
2164,125,137,148.4312,1494312,40
55,56,121,148.42,1494200,24
693,84,126,148.3826,1493826,28
2267,92,138,148.2205,1492205,26
415,53,124,148.093,1490930,22
1441,67,132,147.9819,1489819,22
403,41,124,147.9796,1489796,20
2361,49,139,147.8652,1488652,18
837,103,127,147.8399,1488399,32
303,63,123,147.8186,1488186,28
1079,92,129,147.8145,1488145,30
528,43,125,147.7722,1487722,20
1189,74,130,147.7131,1487131,26
565,80,125,147.6968,1486968,26
80,81,121,147.6476,1486476,30
2133,94,137,147.6223,1486223,26
499,14,125,147.5187,1485187,26
54,55,121,147.4759,1484759,24
1934,30,136,147.4242,1484242,20
98,99,121,147.4019,1484019,32
733,124,126,147.3714,1483714,72
2539,89,140,147.3248,1483248,26
2265,90,138,147.317,1483170,26
2401,89,139,147.2987,1482987,26
1039,52,129,147.2527,1482527,20
17,18,121,147.2252,1482252,24
2402,90,139,147.1825,1481825,26
1562,57,133,147.1518,1481518,20
1062,75,129,147.0554,1480554,26
526,41,125,146.9811,1479811,20
331,91,123,146.8148,1478148,30
912,52,128,146.7516,1477516,20
1389,15,132,146.6648,1476648,26
42,43,121,146.6446,1476446,22
1788,18,135,146.6154,1476154,24
812,78,127,146.5817,1475817,26
188,69,122,146.5618,1475618,28
934,74,128,146.5258,1475258,28
560,75,125,146.3727,1473727,28
850,116,127,146.2709,1472709,42
212,93,122,146.2519,1472519,32
1129,14,130,146.2377,1472377,26
192,73,122,146.2313,1472313,28
2541,91,140,146.2262,1472262,26
1217,102,130,146.2175,1472175,32
496,11,125,146.1821,1471821,26
373,11,124,146.1063,1471063,26
1258,14,131,146.0974,1470974,26
786,52,127,146.0059,1470059,20
2088,49,137,145.9758,1469758,20
1314,70,131,145.9036,1469036,24
1826,56,135,145.8722,1468722,18
1187,72,130,145.8263,1468263,24
2364,52,139,145.76,1467600,18
320,80,123,145.749,1467490,28
1693,56,134,145.7393,1467393,20
2272,97,138,145.5401,1465401,26
1185,70,130,145.4485,1464485,24
2409,97,139,145.438,1464380,26
1336,92,131,145.3001,1463001,28
1822,52,135,145.2085,1462085,20
1787,17,135,145.2048,1462048,24
1827,57,135,145.1568,1461568,18
538,53,125,145.0495,1460495,22
2437,125,139,145.0449,1460449,38
813,79,127,145.0441,1460441,26
63,64,121,145.0303,1460303,28
1181,66,130,144.9194,1459194,22
1861,91,135,144.9162,1459162,26
2385,73,139,144.8656,1458656,22
1575,70,133,144.7831,1457831,22
1367,123,131,144.7307,1457307,52
791,57,127,144.7002,1457002,22
1287,43,131,144.6734,1456734,20
1448,74,132,144.5469,1455469,24
1449,75,132,144.5053,1455053,24
1956,52,136,144.4605,1454605,20
2227,52,138,144.3987,1453987,18
2540,90,140,144.2988,1452988,26
821,87,127,144.2827,1452827,30
1337,93,131,144.2716,1452716,30
1581,76,133,144.2454,1452454,24
755,21,127,144.2328,1452328,24
142,23,122,144.2045,1452045,22
1580,75,133,144.1262,1451262,24
745,11,127,144.0677,1450677,26
871,11,128,144.0614,1450614,26
917,57,128,143.9941,1449941,20
2229,54,138,143.9868,1449868,18
789,55,127,143.8952,1448952,20
1317,73,131,143.8888,1448888,24
1048,61,129,143.8875,1448875,24
83,84,121,143.8098,1448098,30
1078,91,129,143.7981,1447981,30
252,12,123,143.6843,1446843,26
1090,103,129,143.6792,1446792,32
