,fast_ma,slow_ma,profit,end_capital,number_of_trades
320,101,222,94.2838,952838,10
3283,113,235,94.2734,952734,10
324,105,222,94.2672,952672,12
545,105,223,94.2435,952435,12
3516,112,236,94.2251,952251,10
2648,174,232,94.2106,952106,14
2946,9,234,94.1725,951725,22
2147,132,230,94.1706,951706,10
984,99,225,94.1051,951051,10
1883,96,229,94.0334,950334,10
998,113,225,94.0162,950162,10
2715,10,233,94.0059,950059,24
3412,8,236,94.0047,950047,26
3290,120,235,93.9888,949888,10
3402,232,235,93.9813,949813,44
335,116,222,93.9114,949114,10
3993,118,238,93.8974,948974,10
2375,131,231,93.8574,948574,10
3335,165,235,93.8382,948382,12
1672,112,228,93.8335,948335,10
3044,107,234,93.823,948230,8
3643,4,237,93.7924,947924,34
1468,134,227,93.7624,947624,10
1433,99,227,93.7511,947511,10
323,104,222,93.7166,947166,12
2714,9,233,93.6701,946701,22
3880,5,238,93.6652,946652,34
1054,169,225,93.6647,946647,14
2834,129,233,93.6633,946633,10
4468,118,240,93.6587,946587,10
2819,114,233,93.6516,946516,10
1059,174,225,93.6358,946358,14
540,100,223,93.5969,945969,10
14,15,221,93.5808,945808,18
1912,125,229,93.5751,945751,10
108,109,221,93.5514,945514,12
3297,127,235,93.5322,945322,10
3751,112,237,93.5278,945278,10
4513,163,240,93.5205,945205,10
1231,122,226,93.5073,945073,10
2608,134,232,93.5042,945042,10
2634,160,232,93.4606,944606,12
546,106,223,93.4488,944488,12
2821,116,233,93.378,943780,10
4275,163,239,93.372,943720,10
3292,122,235,93.3522,943522,10
776,114,224,93.3517,943517,10
3276,106,235,93.3514,943514,8
3510,106,236,93.3455,943455,8
3514,110,236,93.3428,943428,10
2486,12,232,93.335,943350,22
616,176,223,93.3237,943237,14
118,119,221,93.3003,943003,10
3744,105,237,93.298,942980,8
3759,120,237,93.287,942870,10
1790,3,229,93.2822,942822,40
4217,105,239,93.256,942560,8
3764,125,237,93.2484,942484,10
4236,124,239,93.2431,942431,10
2717,12,233,93.2157,942157,22
1047,162,225,93.2053,942053,14
2127,112,230,93.2032,942032,10
3874,235,237,93.2022,942022,50
3984,109,238,93.1758,941758,10
1899,112,229,93.1222,941222,10
2367,123,231,93.0846,940846,10
2189,174,230,93.0778,940778,14
839,177,224,93.0541,940541,14
1675,115,228,93.022,940220,10
2405,161,231,93.0108,940108,12
612,172,223,93.0102,940102,14
2129,114,230,92.97,939700,10
3998,123,238,92.9436,939436,10
3981,106,238,92.912,939120,8
2361,117,231,92.909,939090,10
3518,114,236,92.9046,939046,10
2590,116,232,92.8808,938808,10
2360,116,231,92.8808,938808,10
831,169,224,92.8627,938627,14
3528,124,236,92.8417,938417,10
3336,166,235,92.8397,938397,12
837,175,224,92.8218,938218,14
2572,98,232,92.7683,937683,10
343,124,222,92.7458,937458,10
3332,162,235,92.7361,937361,12
3064,127,234,92.7288,937288,10
4232,120,239,92.7273,937273,10
1048,163,225,92.713,937130,14
4278,166,239,92.7083,937083,10
395,176,222,92.6988,936988,14
838,176,224,92.6882,936882,14
1913,126,229,92.6841,936841,10
1432,98,227,92.6777,936777,10
3790,151,237,92.6433,936433,14
2598,124,232,92.6415,936415,10
3527,123,236,92.6317,936317,10
2132,117,230,92.5828,935828,10
2356,112,231,92.5555,935555,10
3089,152,234,92.482,934820,12
3552,148,236,92.4087,934087,16
3761,122,237,92.4071,934071,10
3997,122,238,92.4041,934041,10
4458,108,240,92.3854,933854,8
3783,144,237,92.3823,933823,10
2179,164,230,92.3732,933732,12
2342,98,231,92.3495,933495,10
2133,118,230,92.333,933330,10
3509,105,236,92.3261,933261,8
2628,154,232,92.3232,933232,14
2866,161,233,92.3113,933113,12
3048,111,234,92.2921,932921,10
2859,154,233,92.291,932910,12
2181,166,230,92.2746,932746,12
4255,143,239,92.2711,932711,10
104,105,221,92.2662,932662,12
617,177,223,92.2504,932504,14
2406,162,231,92.2488,932488,12
3735,96,237,92.2318,932318,10
3277,107,235,92.2311,932311,8
1880,93,229,92.1894,931894,10
2130,115,230,92.1749,931749,10
3034,97,234,92.1539,931539,10
1801,14,229,92.1287,931287,18
3979,104,238,92.1248,931248,8
3743,104,237,92.1248,931248,8
3804,165,237,92.0996,930996,14
2400,156,231,92.0529,930529,12
3529,125,236,92.0402,930402,10
1222,113,226,91.9694,929694,10
2479,5,232,91.9445,929445,32
1721,161,228,91.8841,928841,12
2108,93,230,91.8546,928546,10
1920,133,229,91.8214,928214,10
555,115,223,91.8106,928106,10
4579,229,240,91.7155,927155,20
3570,166,236,91.6755,926755,12
3782,143,237,91.6566,926566,10
999,114,225,91.6309,926309,10
3103,166,234,91.6293,926293,12
2871,166,233,91.6271,926271,12
3046,109,234,91.6196,926196,10
3056,119,234,91.6103,926103,10
3126,189,234,91.5886,925886,14
1919,132,229,91.547,925470,10
4464,114,240,91.5195,925195,10
1947,160,229,91.5151,925151,12
1575,15,228,91.5015,925015,18
3296,126,235,91.4833,924833,10
3530,126,236,91.4446,924446,10
2651,177,232,91.4275,924275,14
2403,159,231,91.3932,923932,12
2649,175,232,91.3405,923405,14
3745,106,237,91.3319,923319,8
1573,13,228,91.3083,923083,18
172,173,221,91.2712,922712,14
2892,187,233,91.2517,922517,14
3068,131,234,91.1962,921962,10
234,15,222,91.1636,921636,18
1348,14,227,91.1618,921618,18
4003,128,238,91.1404,921404,10
3524,120,236,91.1383,921383,10
105,106,221,91.127,921270,14
1275,166,226,91.1028,921028,14
3986,111,238,91.1008,921008,10
1658,98,228,91.0862,920862,10
3404,234,235,91.0753,920753,66
2662,188,232,91.0579,920579,14
610,170,223,91.0462,920462,14
3059,122,234,90.9925,919925,10
3322,152,235,90.9785,919785,12
2438,194,231,90.9361,919361,14
4039,164,238,90.9338,919338,14
605,165,223,90.9281,919281,14
3124,187,234,90.9241,919241,14
2419,175,231,90.9217,919217,14
2202,187,230,90.9206,919206,14
3569,165,236,90.8968,918968,12
2126,111,230,90.8665,918665,10
3757,118,237,90.8328,918328,10
2358,114,231,90.8192,918192,10
2018,3,230,90.7866,917866,40
2131,116,230,90.7865,917865,10
3105,168,234,90.7705,917705,12
2418,174,231,90.7567,917567,14
2591,117,232,90.7277,917277,10
98,99,221,90.7221,917221,10
3752,113,237,90.7008,917008,10
2708,3,233,90.7006,917006,40
836,174,224,90.6959,916959,14
1429,95,227,90.6861,916861,10
3970,95,238,90.6727,916727,10
3742,103,237,90.6577,916577,8
100,101,221,90.6428,916428,10
4276,164,239,90.5031,915031,10
3102,165,234,90.5022,915022,12
2940,3,234,90.4655,914655,40
2606,132,232,90.4443,914443,10
4018,143,238,90.435,914350,10
832,170,224,90.4166,914166,14
4221,109,239,90.3726,913726,8
2416,172,231,90.3396,913396,14
385,166,222,90.3289,913289,14
2894,189,233,90.3085,913085,14
4227,115,239,90.2923,912923,10
3999,124,238,90.2808,912808,10
4472,122,240,90.2188,912188,10
3763,124,237,90.2103,912103,10
1274,165,226,90.1608,911608,14
4471,121,240,90.1228,911228,10
4233,121,239,90.1228,911228,10
327,108,222,90.0697,910697,12
3500,96,236,90.0543,910543,10
3354,184,235,90.0503,910503,14
2396,152,231,90.0428,910428,12
2589,115,232,90.0331,910331,10
4008,133,238,90.0184,910184,10
4239,127,239,89.9471,909471,10
3977,102,238,89.9317,909317,8
3987,112,238,89.9026,909026,10
4465,115,240,89.9003,909003,10
3741,102,237,89.8624,908624,8
899,14,225,89.8568,908568,18
4515,165,240,89.8517,908517,10
2666,192,232,89.8228,908228,14
1735,175,228,89.786,907860,14
4261,149,239,89.7233,907233,16
2881,176,233,89.7,907000,14
2407,163,231,89.6748,906748,12
2368,124,231,89.6649,906649,10
4228,116,239,89.6486,906486,10
4466,116,240,89.6162,906162,10
2832,127,233,89.5747,905747,10
677,15,224,89.5686,905686,18
900,15,225,89.5686,905686,18
4481,131,240,89.535,905350,10
3772,133,237,89.5298,905298,10
4492,142,240,89.5226,905226,10
3789,150,237,89.5204,905204,14
3114,177,234,89.52,905200,14
2139,124,230,89.5174,905174,10
3749,110,237,89.4967,904967,10
2140,125,230,89.4926,904926,10
826,164,224,89.4816,904816,14
2833,128,233,89.4748,904748,10
3568,164,236,89.4608,904608,12
2597,123,232,89.445,904450,10
1045,160,225,89.3574,903574,14
2879,174,233,89.3545,903545,14
15,16,221,89.3526,903526,18
3556,152,236,89.3367,903367,16
4495,145,240,89.318,903180,10
1693,133,228,89.3017,903017,10
1056,171,225,89.2699,902699,14
456,16,223,89.2533,902533,18
235,16,222,89.2533,902533,18
3099,162,234,89.2358,902358,12
824,162,224,89.2329,902329,14
4257,145,239,89.1946,901946,10
1976,189,229,89.1801,901801,14
1975,188,229,89.1787,901787,14
3807,168,237,89.1493,901493,14
564,124,223,89.1235,901235,10
2212,197,230,89.091,900910,14
1467,133,227,89.0824,900824,10
3548,144,236,89.0773,900773,10
3537,133,236,89.0443,900443,10
2431,187,231,89.0347,900347,14
112,113,221,89.0286,900286,10
4244,132,239,89.021,900210,10
2178,163,230,88.9995,899995,12
1884,97,229,88.9914,899914,10
1657,97,228,88.9914,899914,10
2825,120,233,88.945,899450,10
1510,176,227,88.928,899280,14
1046,161,225,88.8876,898876,14
4516,166,240,88.8764,898764,10
2413,169,231,88.8636,898636,12
2247,3,231,88.774,897740,42
3985,110,238,88.7647,897647,10
3334,164,235,88.7494,897494,12
611,171,223,88.7355,897355,14
3339,169,235,88.7093,897093,12
2643,169,232,88.7034,897034,12
3768,129,237,88.6749,896749,10
678,16,224,88.6532,896532,18
3173,3,235,88.6385,896385,40
2587,113,232,88.6349,896349,10
2399,155,231,88.6175,896175,12
3275,105,235,88.6081,896081,8
2867,162,233,88.6012,896012,12
2826,121,233,88.595,895950,10
1205,96,226,88.5883,895883,10
981,96,225,88.5883,895883,10
1445,111,227,88.5876,895876,10
4470,120,240,88.5748,895748,10
4519,169,240,88.5643,895643,10
3063,126,234,88.5622,895622,10
2432,188,231,88.5556,895556,14
3805,166,237,88.5545,895545,14
980,95,225,88.5371,895371,10
3413,9,236,88.5314,895314,24
1469,135,227,88.5157,895157,10
1736,176,228,88.5022,895022,14
4043,168,238,88.4866,894866,12
4473,123,240,88.4755,894755,10
4474,124,240,88.4736,894736,10
3265,95,235,88.448,894480,10
3065,128,234,88.4319,894319,10
3122,185,234,88.3757,893757,14
1682,122,228,88.3741,893741,10
1967,180,229,88.3581,893581,14
2836,131,233,88.3558,893558,10
176,177,221,88.3426,893426,14
537,97,223,88.3063,893063,10
1908,121,229,88.3058,893058,10
1800,13,229,88.2826,892826,18
4277,165,239,88.2774,892774,14
391,172,222,88.252,892520,14
2187,172,230,88.2051,892051,14
2636,162,232,88.1994,891994,12
3567,163,236,88.1787,891787,12
4451,101,240,88.1618,891618,8
1337,3,227,88.1575,891575,38
1349,15,227,88.1394,891394,18
1124,15,226,88.1394,891394,18
3125,188,234,88.1287,891287,14
2571,97,232,88.1243,891243,10
2874,169,233,88.1106,891106,12
3784,145,237,88.0478,890478,10
2627,153,232,88.0425,890425,12
1428,94,227,88.0322,890322,10
4109,234,238,88.0013,890013,40
1574,14,228,87.9806,889806,18
4459,109,240,87.9334,889334,8
3355,185,235,87.9207,889207,14
2174,159,230,87.9038,889038,12
2882,177,233,87.8956,888956,14
1052,167,225,87.8901,888901,14
1123,14,226,87.8854,888854,18
2410,166,231,87.832,888320,12
2644,170,232,87.827,888270,12
3515,111,236,87.8155,888155,10
3551,147,236,87.7612,887612,12
1465,131,227,87.7555,887555,10
2190,175,230,87.6779,886779,14
2875,170,233,87.6779,886779,12
759,97,224,87.6701,886701,10
3517,113,236,87.6542,886542,10
1686,126,228,87.6519,886519,10
2203,188,230,87.6497,886497,14
390,171,222,87.6357,886357,14
2822,117,233,87.6212,886212,10
2604,130,232,87.6058,886058,10
4258,146,239,87.5997,885997,10
3333,163,235,87.5911,885911,12
4240,128,239,87.5888,885888,10
2477,3,232,87.5083,885083,40
2802,97,233,87.5077,885077,10
604,164,223,87.4905,884905,14
4350,238,239,87.4656,884656,68
2596,122,232,87.4131,884131,10
2872,167,233,87.4073,884073,12
3358,188,235,87.4071,884071,14
2812,107,233,87.4005,884005,10
2858,153,233,87.3998,883998,12
4021,146,238,87.3934,883934,10
2665,191,232,87.3921,883921,14
3765,126,237,87.3866,883866,10
3294,124,235,87.3865,883865,10
2487,13,232,87.3838,883838,22
4476,126,240,87.3665,883665,10
2125,110,230,87.3597,883597,10
4467,117,240,87.3576,883576,10
538,98,223,87.3294,883294,10
1057,172,225,87.3059,883059,14
2177,162,230,87.2996,882996,12
2437,193,231,87.292,882920,14
3043,106,234,87.2854,882854,8
3295,125,235,87.2474,882474,10
2640,166,232,87.246,882460,12
4490,140,240,87.2424,882424,10
3179,9,235,87.2415,882415,26
2592,118,232,87.2213,882213,10
2362,118,231,87.1835,881835,10
3534,130,236,87.1733,881733,10
1720,160,228,87.1694,881694,12
2401,157,231,87.1608,881608,12
1051,166,225,87.1597,881597,14
615,175,223,87.1389,881389,14
3875,236,237,87.1365,881365,68
3062,125,234,87.1037,881037,10
1694,134,228,87.0936,880936,10
3058,121,234,87.0496,880496,10
2146,131,230,87.0414,880414,10
1718,158,228,87.0406,880406,12
603,163,223,87.0021,880021,14
3054,117,234,86.9662,879662,10
3061,124,234,86.9465,879465,10
3771,132,237,86.916,879160,10
4514,164,240,86.9047,879047,10
177,178,221,86.8747,878747,14
2829,124,233,86.8678,878678,10
163,164,221,86.8196,878196,14
3808,169,237,86.8149,878149,12
3266,96,235,86.8112,878112,10
3033,96,234,86.8089,878089,10
2369,125,231,86.773,877730,10
2827,122,233,86.7599,877599,10
4479,129,240,86.758,877580,10
3101,164,234,86.7364,877364,12
4017,142,238,86.7273,877273,10
618,178,223,86.7262,877262,14
2128,113,230,86.7015,877015,10
394,175,222,86.6777,876777,14
1907,120,229,86.6435,876435,10
3318,148,235,86.6392,876392,14
2660,186,232,86.5977,875977,14
1289,180,226,86.5902,875902,14
2626,152,232,86.5414,875414,12
3555,151,236,86.5189,875189,14
2141,126,230,86.5014,875014,10
165,166,221,86.464,874640,14
4124,12,239,86.4619,874619,22
4019,144,238,86.4342,874342,10
3060,123,234,86.4033,874033,10
2357,113,231,86.4033,874033,10
2430,186,231,86.3795,873795,14
3321,151,235,86.3659,873659,16
3641,2,237,86.3239,873239,46
4482,132,240,86.3221,873221,10
4025,150,238,86.32,873200,16
3538,134,236,86.3189,873189,10
1962,175,229,86.2981,872981,14
383,164,222,86.2905,872905,14
3070,133,234,86.1772,871772,10
4282,170,239,86.1648,871648,12
2425,181,231,86.1546,871546,14
4496,146,240,86.0892,870892,10
982,97,225,86.0887,870887,10
397,178,222,86.0688,870688,14
3781,142,237,86.0136,870136,10
4022,147,238,85.948,869480,10
4497,147,240,85.914,869140,12
1276,167,226,85.9009,869009,14
3572,168,236,85.8794,868794,12
3821,182,237,85.8356,868356,12
1687,127,228,85.8233,868233,10
4020,145,238,85.8209,868209,10
2668,194,232,85.8172,868172,16
317,98,222,85.7963,867963,10
1563,3,228,85.7552,867552,38
3314,144,235,85.7397,867397,10
2603,129,232,85.7218,867218,10
4118,6,239,85.6785,866785,30
1042,157,225,85.6548,866548,14
388,169,222,85.6473,866473,14
2595,121,232,85.6367,866367,10
1277,168,226,85.6314,866314,14
2828,123,233,85.595,865950,10
3547,143,236,85.5844,865844,10
3057,120,234,85.5602,865602,10
4494,144,240,85.549,865490,10
2196,181,230,85.5019,865019,14
1288,179,226,85.4817,864817,14
4235,123,239,85.4494,864494,10
1456,122,227,85.4285,864285,10
3123,186,234,85.4256,864256,14
3030,93,234,85.4111,864111,14
828,166,224,85.3855,863855,14
4343,231,239,85.3564,863564,26
3508,104,236,85.3467,863467,8
4230,118,239,85.3354,863354,10
2409,165,231,85.32,863200,12
384,165,222,85.3021,863021,14
2868,163,233,85.2923,862923,12
1802,15,229,85.282,862820,18
2852,147,233,85.2632,862632,14
3592,188,236,85.245,862450,14
901,16,225,85.2071,862071,18
3128,191,234,85.2069,862069,14
2897,192,233,85.1912,861912,14
1940,153,229,85.173,861730,12
2857,152,233,85.1198,861198,12
1513,179,227,85.0866,860866,14
2602,128,232,85.066,860660,10
2637,163,232,85.0234,860234,12
4256,144,239,85.0206,860206,10
1044,159,225,85.011,860110,14
4348,236,239,84.9986,859986,42
2599,125,232,84.9843,859843,10
1950,163,229,84.9769,859769,12
1053,168,225,84.9427,859427,14
211,212,221,84.9258,859258,26
2947,10,234,84.8976,858976,22
4007,132,238,84.8763,858763,10
1266,157,226,84.8752,858752,14
1987,200,229,84.8495,858495,14
389,170,222,84.839,858390,14
2838,133,233,84.8219,858219,10
2824,119,233,84.7298,857298,10
830,168,224,84.7088,857088,14
3053,116,234,84.7062,857062,10
3806,167,237,84.6703,856703,14
2373,129,231,84.6612,856612,10
124,125,221,84.6606,856606,10
2370,126,231,84.6556,856556,10
2638,164,232,84.6378,856378,12
2621,147,232,84.635,856350,16
1065,180,225,84.6293,856293,14
175,176,221,84.6209,856209,14
178,179,221,84.6178,856178,14
2408,164,231,84.6018,856018,12
1466,132,227,84.5796,855796,10
4280,168,239,84.5646,855646,10
4243,131,239,84.5644,855644,10
1966,179,229,84.5542,855542,14
3785,146,237,84.5276,855276,10
2891,186,233,84.4982,854982,14
170,171,221,84.4905,854905,14
3106,169,234,84.4784,854784,12
4279,167,239,84.4537,854537,10
1681,121,228,84.4511,854511,10
3415,11,236,84.4498,854498,24
1719,159,228,84.4372,854372,12
3304,134,235,84.4283,854283,10
3499,95,236,84.4238,854238,10
3734,95,237,84.4164,854164,10
3338,168,235,84.4034,854034,12
1760,200,228,84.3968,853968,16
2823,118,233,84.3776,853776,10
2379,135,231,84.3607,853607,10
3100,163,234,84.3602,853602,12
4009,134,238,84.3589,853589,10
2839,134,233,84.3506,853506,10
2180,165,230,84.34,853400,12
3341,171,235,84.3361,853361,12
3183,13,235,84.2912,852912,22
1515,181,227,84.2883,852883,14
3303,133,235,84.2842,852842,10
4098,223,238,84.2402,852402,20
2870,165,233,84.2341,852341,12
174,175,221,84.2271,852271,14
4245,133,239,84.2178,852178,10
2134,119,230,84.2082,852082,10
3181,11,235,84.2078,852078,24
3635,231,236,84.1763,851763,28
2420,176,231,84.1628,851628,14
1898,111,229,84.1596,851596,10
829,167,224,84.1441,851441,14
2412,168,231,84.1356,851356,12
2609,135,232,84.1339,851339,10
1945,158,229,84.1307,851307,12
3869,230,237,84.1151,851151,28
1696,136,228,84.1129,851129,10
3786,147,237,84.0695,850695,12
2895,190,233,84.0412,850412,14
3090,153,234,84.0306,850306,12
4105,230,238,84.0163,850163,26
4518,168,240,84.0151,850151,10
2642,168,232,83.9824,849824,12
2869,164,233,83.9736,849736,12
2632,158,232,83.9507,849507,12
3104,167,234,83.9498,849498,12
3788,149,237,83.941,849410,14
3071,134,234,83.9295,849295,10
1740,180,228,83.9206,849206,14
821,159,224,83.907,849070,14
3263,93,235,83.898,848980,12
2873,168,233,83.8935,848935,12
4491,141,240,83.8903,848903,10
3055,118,234,83.8858,848858,10
1008,123,225,83.8612,848612,10
2593,119,232,83.8304,848304,10
1695,135,228,83.7287,847287,10
3337,167,235,83.6649,846649,12
3773,134,237,83.6552,846552,10
2402,158,231,83.6404,846404,12
2939,2,234,83.6138,846138,48
1970,183,229,83.5754,845754,14
4057,182,238,83.5138,845138,12
4119,7,239,83.5053,845053,28
3553,149,236,83.445,844450,14
608,168,223,83.4165,844165,14
3281,111,235,83.4104,844104,10
4259,147,239,83.4041,844041,10
1671,111,228,83.3885,843885,10
1517,183,227,83.3791,843791,14
3301,131,235,83.3538,843538,10
2641,167,232,83.3516,843516,12
1265,156,226,83.2907,842907,14
431,212,222,83.259,842590,24
2620,146,232,83.2363,842363,14
4493,143,240,83.2233,842233,10
2377,133,231,83.2061,842061,10
2607,133,232,83.1924,841924,10
2069,54,230,83.1679,841679,14
3992,117,238,83.1595,841595,10
1614,54,228,83.1558,841558,14
1841,54,229,83.1481,841481,14
3320,150,235,83.1268,841268,14
536,96,223,83.1207,841207,10
3416,12,236,83.1115,841115,24
4361,11,240,83.0996,840996,22
3750,111,237,83.0937,840937,10
1043,158,225,83.0572,840572,14
4004,129,238,83.0499,840499,10
2716,11,233,83.0411,840411,22
2194,179,230,83.0401,840401,14
758,96,224,83.0273,840273,10
213,214,221,82.9699,839699,30
3554,150,236,82.9611,839611,14
1009,124,225,82.9346,839346,10
3319,149,235,82.932,839320,14
1075,190,225,82.9126,839126,14
854,192,224,82.9112,839112,14
2652,178,232,82.9033,839033,14
4260,148,239,82.8949,838949,10
4253,141,239,82.8779,838779,10
2107,92,230,82.8699,838699,12
3088,151,234,82.8602,838602,16
1748,188,228,82.8581,838581,14
3787,148,237,82.8243,838243,12
4049,174,238,82.8065,838065,12
2422,178,231,82.7823,837823,14
1712,152,228,82.7697,837697,12
4024,149,238,82.7657,837657,12
2145,130,230,82.7271,837271,10
4477,127,240,82.7147,837147,10
1389,55,227,82.7105,837105,14
3870,231,237,82.699,836990,28
1290,181,226,82.6567,836567,14
3639,235,236,82.6424,836424,64
3591,187,236,82.6411,836411,14
2948,11,234,82.6397,836397,22
2831,126,233,82.6396,836396,10
3315,145,235,82.6252,836252,12
3113,176,234,82.6181,836181,14
2439,195,231,82.5951,835951,16
2878,173,233,82.5638,835638,12
1069,184,225,82.5575,835575,14
2411,167,231,82.5535,835535,12
2192,177,230,82.5393,835393,14
210,211,221,82.5135,835135,24
3638,234,236,82.5029,835029,50
167,168,221,82.48,834800,14
1653,93,228,82.4085,834085,10
2880,175,233,82.3728,833728,14
1523,189,227,82.3418,833418,14
1072,187,225,82.3203,833203,14
3574,170,236,82.3087,833087,12
2029,14,230,82.2966,832966,18
606,166,223,82.293,832930,14
2191,176,230,82.2864,832864,14
1918,131,229,82.2752,832752,10
3172,2,235,82.2492,832492,46
4117,5,239,82.2379,832379,32
1427,93,227,82.2324,832324,10
4005,130,238,82.1997,831997,10
162,163,221,82.1961,831961,14
1286,177,226,82.1822,831822,14
1963,176,229,82.1693,831693,14
3302,132,235,82.1435,831435,10
1689,129,228,82.1241,831241,10
1744,184,228,82.115,831150,14
1511,177,227,82.0638,830638,14
2193,178,230,82.0468,830468,14
4241,129,239,82.0399,830399,10
1203,94,226,81.9936,829936,10
432,213,222,81.9854,829854,26
191,192,221,81.9681,829681,14
3536,132,236,81.9338,829338,10
4252,140,239,81.9204,829204,10
2424,180,231,81.9038,829038,14
2661,187,232,81.8741,828741,14
2893,188,233,81.8592,828592,14
2152,137,230,81.8536,828536,10
4222,110,239,81.8512,828512,10
164,165,221,81.8506,828506,14
2950,13,234,81.8371,828371,22
633,193,223,81.798,827980,14
1749,189,228,81.798,827980,14
3082,145,234,81.7381,827381,12
169,170,221,81.7273,827273,14
3873,234,237,81.5451,825451,44
3649,10,237,81.5085,825085,22
1202,93,226,81.4734,824734,10
4355,5,240,81.4664,824664,34
1067,182,225,81.4222,824222,14
3822,183,237,81.403,824030,12
4229,117,239,81.388,823880,10
2395,151,231,81.3749,823749,12
4362,12,240,81.3196,823196,22
166,167,221,81.3018,823018,14
4483,133,240,81.2835,822835,10
932,47,225,81.2556,822556,14
2707,2,233,81.1697,821697,48
2210,195,230,81.1508,821508,14
3081,144,234,81.1282,821282,10
4531,181,240,81.1188,821188,12
2169,154,230,81.101,821010,12
2639,165,232,81.0918,820918,12
2600,126,232,81.0759,820759,10
193,194,221,81.0693,820693,14
4480,130,240,81.0523,820523,10
4254,142,239,81.014,820140,10
1297,188,226,81.0024,820024,14
2883,178,233,81.0021,820021,14
2949,12,234,80.995,819950,22
607,167,223,80.9848,819848,14
2885,180,233,80.9597,819597,14
2257,13,231,80.9481,819481,20
2028,13,230,80.9481,819481,20
3550,146,236,80.9354,819354,12
1232,123,226,80.9129,819129,10
979,94,225,80.9055,819055,10
2658,184,232,80.8609,818609,14
2363,119,231,80.816,818160,10
3733,94,237,80.812,818120,14
436,217,222,80.8075,818075,36
3169,232,234,80.7964,817964,52
2195,180,230,80.764,817640,14
757,95,224,80.7613,817613,10
2258,14,231,80.757,817570,18
3549,145,236,80.752,817520,10
2168,153,230,80.7221,817221,12
3180,10,235,80.7018,817018,24
3573,169,236,80.6525,816525,12
4213,101,239,80.6234,816234,8
2650,176,232,80.6046,816046,14
1761,201,228,80.5685,815685,16
1391,57,227,80.5545,815545,14
1697,137,228,80.5372,815372,10
3642,3,237,80.535,815350,40
600,160,223,80.5281,815281,14
2374,130,231,80.5258,815258,10
3770,131,237,80.523,815230,10
179,180,221,80.5216,815216,14
3108,171,234,80.5162,815162,12
1965,178,229,80.5103,815103,14
1617,57,228,80.449,814490,14
632,192,223,80.4271,814271,14
822,160,224,80.3664,813664,14
1166,57,226,80.3535,813535,14
2876,171,233,80.3164,813164,12
3407,3,236,80.3027,813027,40
4294,182,239,80.2955,812955,12
849,187,224,80.2721,812721,14
412,193,222,80.2682,812682,14
1688,128,228,80.2648,812648,10
1980,193,229,80.2427,812427,14
1463,129,227,80.2362,812362,10
3340,170,235,80.2338,812338,12
2364,120,231,80.2246,812246,10
3976,101,238,80.2156,812156,8
841,179,224,80.1996,811996,14
4114,2,239,80.1481,811481,50
1944,157,229,80.1337,811337,12
2718,13,233,80.1243,811243,22
3647,8,237,80.0824,810824,22
1291,182,226,80.0648,810648,14
786,124,224,80.0645,810645,10
3317,147,235,80.031,810310,14
2142,127,230,80.0283,810283,10
2372,128,231,79.9799,809799,10
1974,187,229,79.9667,809667,14
3069,132,234,79.9651,809651,10
3571,167,236,79.94,809400,12
1299,190,226,79.9357,809357,14
2877,172,233,79.9206,809206,12
823,161,224,79.9093,809093,14
1717,157,228,79.9049,809049,12
3809,170,237,79.8811,808811,12
3879,4,238,79.8356,808356,34
3732,93,237,79.8269,808269,12
382,163,222,79.7954,807954,14
2135,120,230,79.7952,807952,10
190,191,221,79.7126,807126,14
2423,179,231,79.6952,806952,14
1914,127,229,79.6872,806872,10
161,162,221,79.6579,806579,14
3820,181,237,79.6559,806559,12
2841,136,233,79.6525,806525,10
398,179,222,79.6414,806414,14
2211,196,230,79.6361,806361,14
2898,193,233,79.6285,806285,14
316,97,222,79.6141,806141,10
3121,184,234,79.6133,806133,14
565,125,223,79.6131,806131,10
1738,178,228,79.5891,805891,14
787,125,224,79.5422,805422,10
3353,183,235,79.5229,805229,14
2172,157,230,79.5195,805195,12
2398,154,231,79.5185,805185,12
4356,6,240,79.5107,805107,30
2830,125,233,79.5028,805028,10
4489,139,240,79.4819,804819,10
1492,158,227,79.4718,804718,12
1615,55,228,79.4599,804599,14
4532,182,240,79.4346,804346,12
3072,135,234,79.4288,804288,10
2655,181,232,79.4272,804272,14
2421,177,231,79.41,804100,14
1741,181,228,79.4055,804055,14
1068,183,225,79.3146,803146,14
1803,16,229,79.263,802630,18
1292,183,226,79.2101,802101,14
97,98,221,79.2099,802099,10
315,96,222,79.1851,801851,10
3086,149,234,79.1851,801851,14
1041,156,225,79.1429,801429,14
1971,184,229,79.1106,801106,14
3313,143,235,79.0846,800846,10
400,181,222,79.0321,800321,14
4444,94,240,79.0184,800184,12
3871,232,237,79.004,800040,30
3878,3,238,78.9876,799876,40
4484,134,240,78.9553,799553,10
486,46,223,78.9378,799378,14
1458,124,227,78.9129,799129,10
3417,13,236,78.9112,799112,22
3084,147,234,78.9076,799076,14
41,42,221,78.8199,798199,14
756,94,224,78.8017,798017,10
411,192,222,78.8003,798003,14
2197,182,230,78.7906,797906,14
1076,191,225,78.7776,797776,14
2890,185,233,78.7579,797579,14
435,216,222,78.7484,797484,32
631,191,223,78.7361,797361,14
1295,186,226,78.7346,797346,14
852,190,224,78.7294,797294,14
1380,46,227,78.7245,797245,14
850,188,224,78.7238,797238,14
1842,55,229,78.7158,797158,14
